
"Reference number","2024-00245381"
"Entity number","0474107591"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SOBELHO"
"Entity address street","Rue de Wavrin"
"Entity address number","3"
"Entity postal code","7110"
"Entity city","Houdeng-Goegnies"
"Entity country","Belgique"
"General assembly date","2024-05-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","1507684.86"
"492/3","41394.21"
"1100/10","1440"
"1341","2"
"454/9","51199.08"
"635/8","3200"
"1213","6.2"
"1212","14"
"10","200000"
"11","1440"
"13","574473.73"
"15","203117.33"
"16","36400"
"17","821343.57"
"3","9545.96"
"1103","7.6"
"1102","12"
"1343","4.1"
"1101","1"
"1342","3"
"22","770861.37"
"23","14429.5"
"24","136694.77"
"12011","2"
"28","616.02"
"29","444583.33"
"75/76B","73812.46"
"9087","11.8"
"130","20000"
"132","1862.66"
"133","611.07"
"1113","2.6"
"1112","5"
"1111","1"
"12013","5"
"12012","5"
"6921","347.14"
"1132","2"
"1011","3669"
"694/7","539000"
"1003","11.8"
"1002","18.1"
"1001","2.3"
"8319","0.63"
"130/1","572000"
"8129P","7622.46"
"40","15347.85"
"41","1492337.01"
"42","199681.34"
"44","162233.46"
"45","76411.39"
"46","16342.31"
"1022","483420.27"
"1021","112016.48"
"791/2","97000"
"1013","19503"
"1133","1"
"1012","15834"
"12112","8"
"8329","5466732.53"
"12113","3.8"
"22/27","921985.64"
"163","36400"
"1023","595436.75"
"8199P","6367672.97"
"62","595436.75"
"10/49","2972959.84"
"65","35937.35"
"66","9980.3"
"21/28","922601.66"
"20/58","2972959.84"
"291","444583.33"
"10/11","201440"
"10/15","979031.06"
"75","73812.46"
"170/4","821343.57"
"1003P","11.5"
"1053","11.2"
"1052","19"
"1051","2"
"8395P","616.02"
"8912","674110.57"
"8913","147233"
"12103","2.4"
"12102","6"
"450/3","25212.31"
"54/58","79806.45"
"630","180124.11"
"65/66B","35937.35"
"753","38348.57"
"8129","7622.46"
"160/5","36400"
"8059P","7622.46"
"691/2","347.14"
"8329P","5286607.79"
"1013P","19811"
"9903","588172.28"
"9900","1377547.89"
"9901","550297.17"
"9906","442347.14"
"9904","442347.14"
"9905","442347.14"
"42/48","1094791"
"8279","180124.11"
"2053","6.3"
"2052","12"
"2051","2"
"8395","616.02"
"440/4","162233.46"
"8169","21045.2"
"47/48","640122.5"
"1023P","590415.96"
"172/3","61935.94"
"66A","9980.3"
"91611","375431"
"8059","7622.46"
"640/8","38509.56"
"50/53","1000"
"490/1","7737.58"
"3053","5.6"
"3052","11"
"3051","2"
"30/36","9545.96"
"29/58","2050358.18"
"17/49","1957528.78"
"8199","6388718.17"
"694","539000"
"1311","552000"
"174/0","759407.63"
"91621","275000"
"100","200000"
"1203","5"
"1323","7.1"
"1202","5"
"1322","16"
"1201","2"
"67/77","145825.14"
