
"Reference number","2023-00044962"
"Entity number","0426353107"
"Accounting period start date","2021-10-01"
"Accounting period end date","2022-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Gravensteen Hotel"
"Entity address street","JAN BREYDELSTRAAT"
"Entity address number","35"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2023-03-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","naamloze vennootschap"
"40/41","170338.94"
"1341","1"
"454/9","51726.04"
"1213","14.8"
"1212","17"
"1211","2"
"10","1000000"
"13","129486.97"
"14","170210.31"
"3","4358.2"
"1103","7.7"
"1102","7"
"1343","11.3"
"1101","2"
"1342","15"
"22","494618.22"
"23","69683.74"
"24","39368.49"
"12011","1"
"28","1400000"
"75/76B","181"
"9087","18"
"130","100000"
"132","7917.48"
"133","21569.49"
"1113","13.6"
"1112","19"
"1111","1"
"12013","8.1"
"12012","11"
"1132","2"
"1011","2200"
"1003","18"
"1002","19.9"
"1001","3.5"
"130/1","100000"
"40","125948.11"
"41","44390.83"
"44","830179.73"
"45","87252.39"
"1022","399700.32"
"1021","96479.95"
"14P","180840.58"
"1013","22288"
"1133","1.6"
"1012","20088"
"12112","16"
"8329","4518025.45"
"12111","2"
"12113","14"
"22/27","603670.45"
"1023","496180.27"
"8199P","5014531.1"
"62","496180.27"
"10/49","2222129.4"
"65","12175.89"
"21/28","2003670.45"
"20/58","2222129.4"
"10/11","1000000"
"10/15","1299697.28"
"75","181"
"1003P","16.3"
"1053","22.9"
"1052","28"
"1051","3"
"8395P","1400000"
"12103","0.8"
"12102","1"
"450/3","35526.35"
"54/58","43761.81"
"630","82288.34"
"65/66B","12175.89"
"8329P","4435737.11"
"1013P","5228"
"9903","109196.93"
"9900","751855.41"
"9901","121191.82"
"9906","170210.31"
"9904","-10630.27"
"9905","-10630.27"
"42/48","922432.12"
"8279","82288.34"
"2053","1154.5"
"2052","1196"
"2051","8"
"8395","1400000"
"440/4","830179.73"
"8169","107164.8"
"47/48","5000"
"1023P","128520.1"
"640/8","52194.98"
"3053","1143"
"3052","1179"
"3051","8"
"30/36","4358.2"
"29/58","218458.95"
"17/49","922432.12"
"8199","5121695.9"
"100","1000000"
"1203","8.1"
"1323","11.6"
"1202","11"
"1322","13"
"1201","1"
"1321","2"
"67/77","119827.2"
