
"Reference number","2025-00075013"
"Entity number","0641686870"
"Accounting period start date","2023-10-01"
"Accounting period end date","2024-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","VANSEVENANT INVEST"
"Entity address street","Weegschede"
"Entity address number","50"
"Entity postal code","8691"
"Entity city","Alveringem"
"Entity country","België"
"General assembly date","2025-03-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","5655.28"
"492/3","962.88"
"110","218000"
"14","-134784.05"
"17","369337.46"
"22","467769.86"
"23","8078.23"
"24","1761.14"
"28","850"
"8309","626.27"
"40","5655.28"
"8129P","3846.04"
"42","18714.02"
"44","3339.76"
"45","199"
"46","21334.88"
"14P","-139203.13"
"8329","195310.74"
"22/27","477609.23"
"8199P","672010.70"
"10/49","497103.95"
"65","11813.55"
"21/28","478459.23"
"20/58","497103.95"
"8109","3846.04"
"10/11","218000"
"10/15","83215.95"
"170/4","297860.96"
"178/9","71476.50"
"8395P","850"
"450/3","199"
"54/58","11633.27"
"630","17015.40"
"65/66B","11813.55"
"8059P","3846.04"
"8329P","178921.61"
"9903","4419.08"
"9900","34825"
"9901","16232.63"
"9906","-134784.05"
"9904","4419.08"
"9905","4419.08"
"42/48","43587.66"
"8039","3846.04"
"8279","17015.40"
"8395","850"
"440/4","3339.76"
"8169","1535.54"
"172/3","297860.96"
"8179","626.27"
"91611","467769.86"
"640/8","1576.97"
"490/1","1356.17"
"29/58","18644.72"
"17/49","413888"
"8199","672919.97"
"91631","275000"
"91621","375000"
