
"Reference number","2023-00278950"
"Entity number","0426546909"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","FREMA"
"Entity address street","Vredestraat"
"Entity address number","132"
"Entity postal code","2550"
"Entity city","Kontich"
"Entity country","België"
"General assembly date","2023-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","368858.23"
"111","6197.33"
"13","59573.87"
"17","7728.51"
"23","3168.85"
"25","10740.40"
"28","1200"
"133","57714.67"
"6921","5504"
"130/1","1859.2"
"40","2064.26"
"41","366793.97"
"42","3050.90"
"43","15000"
"44","326.07"
"45","253.35"
"8329","38510.50"
"22/27","13909.25"
"8199P","713991.75"
"10/49","390223.94"
"65","646.68"
"21/28","15109.25"
"20/58","390223.94"
"10/11","6197.33"
"10/15","65771.20"
"170/4","7728.51"
"8395P","1200"
"450/3","253.35"
"54/58","6256.46"
"630","8676.23"
"65/66B","646.68"
"691/2","5504"
"8329P","29834.27"
"9903","5504.00"
"9900","15537.32"
"9901","6150.68"
"9906","5504"
"9904","5504"
"9905","5504"
"42/48","316724.23"
"8279","8676.23"
"8395","1200"
"440/4","326.07"
"47/48","298093.91"
"172/3","7728.51"
"8179","661572"
"640/8","710.41"
"439","15000"
"29/58","375114.69"
"17/49","324452.74"
"8199","52419.75"
"1311","1859.20"
