
"Reference number","2025-00071342"
"Entity number","0447499897"
"Accounting period start date","2024-02-01"
"Accounting period end date","2025-01-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Royal Astrid"
"Entity address street","Zeedijk"
"Entity address number","26"
"Entity postal code","8620"
"Entity city","Nieuwpoort"
"Entity country","België"
"General assembly date","2025-03-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","51179.94"
"12031","0"
"492/3","3396.15"
"12032","0"
"1341","5"
"454/9","135126.56"
"58032","163"
"58031","0"
"1213","5.8"
"1212","1"
"1211","5"
"5811","1"
"5812","8"
"5813","94"
"10","110000"
"13","4683611.09"
"14","0"
"15","33769.62"
"16","37299.72"
"17","60000"
"3","15529.7"
"1103","14.6"
"1102","2"
"1343","5.8"
"1101","13"
"1342","1"
"21","976.67"
"22","3439407.19"
"23","1122398.75"
"24","35532.46"
"12011","3"
"75/76B","13215.98"
"9087","15.2"
"130","11000"
"132","78129.2"
"133","4594481.89"
"12013","3"
"6921","420863.59"
"8309","19398.15"
"12022","1"
"12021","1"
"1011","24837"
"694/7","1456533.71"
"1003","15.2"
"1002","2"
"1001","13.6"
"12023","1.8"
"130/1","11000"
"8129P","3903.33"
"40","12224.01"
"41","38955.93"
"42","45000"
"44","566863.25"
"45","145596.28"
"46","284317.04"
"1022","58904.05"
"1021","792766.17"
"791/2","0"
"1013","26697"
"1012","1860"
"12112","0"
"8329","10322312"
"12111","1"
"12113","1"
"12121","1"
"22/27","4597338.4"
"168","37299.72"
"1023","851670.22"
"12123","1"
"12122","0"
"12001","4"
"12003","4"
"8199P","13892046.75"
"62","851670.22"
"10/49","7426386.86"
"65","56553.79"
"66","0"
"21/28","4598315.07"
"20/58","7426386.86"
"10/11","110000"
"10/15","4827380.71"
"75","13215.98"
"170/4","60000"
"1003P","16.1"
"631/4","0"
"1053","14.6"
"1052","2"
"1051","13"
"12101","3"
"8912","60000"
"12103","3.8"
"12102","1"
"8259","0"
"450/3","10469.72"
"54/58","1695929.59"
"630","667240.36"
"65/66B","56553.79"
"753","2966.88"
"6502","0"
"8129","5123.33"
"8059P","6100"
"691/2","420863.59"
"8329P","9675689.79"
"1013P","26893"
"9903","2421910.72"
"9900","4208564.19"
"9901","2465248.53"
"9906","1877397.3"
"9904","1863434.97"
"9905","1877397.3"
"42/48","2498310.28"
"8279","666020.36"
"892","0"
"440/4","566863.25"
"8289","0"
"8169","1047001.8"
"47/48","1456533.71"
"780","5643.06"
"789","13962.33"
"1023P","848486.55"
"66A","0"
"8179","19398.15"
"8059","6100"
"640/8","224405.08"
"50/53","1006266.3"
"490/1","59166.26"
"3053","1"
"3051","1"
"30/36","15529.7"
"29/58","2828071.79"
"8079","1220"
"17/49","2561706.43"
"8199","14919650.4"
"58132","94"
"58131","0"
"694","1400000"
"695","56533.71"
"8259P","0"
"174/0","60000"
"100","110000"
"1203","8.8"
"1323","8.8"
"1202","1"
"1322","1"
"1201","8"
"1321","8"
"902","0"
"5801","1"
"67/77","564118.81"
"5802","16"
"5803","163"
