
"Reference number","2026-00114006"
"Entity number","0449055857"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Huset"
"Entity address street","Vogelsancklaan"
"Entity address number","2"
"Entity postal code","3550"
"Entity city","Heusden-Zolder"
"Entity country","België"
"General assembly date","2026-05-05"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","13379.51"
"492/3","0"
"454/9","9569.35"
"1213","3.8"
"1212","1"
"1211","3"
"8525","0"
"10","182500"
"13","216601.88"
"17","217785.09"
"3","1648.4"
"1103","3.8"
"1102","1"
"1101","3"
"21","506.82"
"22","1076988.25"
"23","36635.73"
"12011","2"
"28","363"
"75/76B","91.09"
"130","10830.09"
"133","205771.79"
"1113","2"
"1111","2"
"12013","2"
"6920","6310.93"
"6921","119907.74"
"1011","5593"
"1003","4.7"
"1002","1.2"
"1001","3.9"
"130/1","10830.09"
"8129P","1925.94"
"40","10147.98"
"41","3231.53"
"42","38212.28"
"44","16281.78"
"45","18210.21"
"1022","35348.2"
"1021","140417.22"
"1013","7009"
"1012","1416"
"12112","1"
"8329","459376.52"
"12111","2"
"12113","2.8"
"22/27","1113623.98"
"1023","175765.42"
"8199P","1536844.3"
"62","175765.42"
"10/49","1217174.12"
"65","12508.41"
"21/28","1114493.8"
"20/58","1217174.12"
"10/11","182500"
"10/15","399101.88"
"75","91.09"
"8365","0"
"170/4","217785.09"
"1003P","4.1"
"1053","5.8"
"1052","1"
"1051","5"
"8395P","363"
"12101","1"
"12103","1"
"450/3","8640.86"
"54/58","71068.85"
"630","52710"
"65/66B","12508.41"
"8129","2534.13"
"8059P","3040.95"
"691/2","126218.67"
"8329P","407274.71"
"8029","3040.95"
"1013P","6313"
"9903","169218.9"
"9900","425371.82"
"9901","181636.22"
"9906","126218.67"
"9904","126218.67"
"9905","126218.67"
"42/48","600287.15"
"8039","3040.95"
"8279","52101.81"
"2053","601.2"
"2052","44"
"2051","566"
"8395","363"
"440/4","16281.78"
"8169","36156.2"
"47/48","527582.88"
"1023P","151267"
"172/3","217785.09"
"66A","0"
"91611","1076988.25"
"8059","3040.95"
"640/8","15260.18"
"490/1","16583.56"
"3053","602.4"
"3052","43"
"3051","568"
"30/36","1648.4"
"29/58","102680.32"
"8079","608.19"
"17/49","818072.24"
"8199","1573000.5"
"91621","350000"
"100","182500"
"1203","2"
"1323","5.8"
"1322","1"
"1201","2"
"1321","5"
"67/77","43000.23"
