
"Reference number","2025-00465037"
"Entity number","0421648805"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Camping Loisirs Moulin De La Falize"
"Entity address street","Vieille Route de France"
"Entity address number","64"
"Entity postal code","6830"
"Entity city","Bouillon"
"Entity country","Belgique"
"General assembly date","2025-05-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","59021.98"
"9062","409260.82"
"111","19835"
"13","126086.23"
"14","301348.33"
"17","341428.22"
"3","23900"
"1103","0.8"
"1102","1"
"22","742912.88"
"23","10555.04"
"24","4436.97"
"75/76B","8192.32"
"9087","2.5"
"132","6741.15"
"133","115375.26"
"12013","0.8"
"12012","1"
"8309","50859.98"
"1011","1064"
"1003","2.5"
"1002","1"
"1001","1.7"
"130/1","3969.82"
"8129P","100000"
"40","10186.32"
"41","48835.66"
"42","67832.6"
"44","60028.47"
"45","11987.07"
"1022","26990.99"
"1021","21163.17"
"14P","129968.78"
"1013","2421"
"1012","1357"
"8329","1702039.81"
"22/27","757904.89"
"1023","48154.16"
"8199P","2378999.48"
"62","48154.16"
"10/49","929460.81"
"65","10904.34"
"66","220"
"21/28","757904.89"
"20/58","929460.81"
"10/11","19835"
"10/15","447269.56"
"75","8192.32"
"170/4","341428.22"
"1003P","2.9"
"631/4","1530"
"1053","0.8"
"1052","1"
"8912","249865.44"
"8913","91562.78"
"450/3","11987.07"
"54/58","85582.98"
"630","119624.47"
"65/66B","10904.34"
"8129","100000"
"8922","409260.82"
"8059P","100000"
"8329P","1633275.32"
"1013P","2365"
"9903","206362.77"
"9900","470069.58"
"9901","209074.79"
"9906","301348.33"
"9904","171379.55"
"9905","171379.55"
"42/48","140763.03"
"8279","119624.47"
"2053","9"
"2051","9"
"892","409260.82"
"440/4","60028.47"
"8169","158977.48"
"47/48","914.89"
"1023P","40182.18"
"8179","78032.26"
"66A","220"
"8059","100000"
"640/8","91466.16"
"490/1","3050.96"
"3053","9"
"3051","9"
"30/36","23900"
"29/58","171555.92"
"17/49","482191.25"
"8199","2459944.7"
"1311","3969.82"
"174/0","341428.22"
"1203","0.8"
"1323","0.8"
"1202","1"
"1322","1"
"67/77","34983.22"
