
"Reference number","2022-20397801"
"Entity number","0433687889"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Beheersmaatschappij De Wit"
"Entity address street","Nieuwebosstraat"
"Entity address number","1"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2022-08-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","54.9"
"492/3","347.5"
"111","270859.36"
"8525","0"
"13","399.35"
"14","-51391.41"
"17","306872.04"
"28","691390"
"75/76B","11901.12"
"130/1","399.35"
"8129P","111552.09"
"41","54.9"
"42","69631.71"
"44","0"
"14P","-51682.27"
"8329","12680"
"8199P","12680"
"10/49","709954.8"
"65","9985.08"
"21/28","691390"
"20/58","709954.8"
"10/11","270859.36"
"10/15","219867.3"
"75","11901.12"
"170/4","306872.04"
"8395P","691390"
"54/58","18399.67"
"65/66B","9985.08"
"8129","111552.09"
"8059P","111552.09"
"8329P","12680"
"9903","290.86"
"9900","-934.79"
"9901","-1625.18"
"9906","-51391.41"
"9904","290.86"
"9905","290.86"
"42/48","182867.96"
"8395","691390"
"440/4","0"
"47/48","113236.25"
"172/3","306872.04"
"8059","111552.09"
"640/8","690.39"
"490/1","110.23"
"29/58","18564.8"
"17/49","490087.5"
"8199","12680"
"1311","399.35"
