
"Reference number","2022-20141199"
"Entity number","0406568273"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m05-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LES AUBERGES DE JEUNESSE"
"Entity address street","Place des Martyrs"
"Entity address number","10"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2022-06-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Association sans but lucratif"
"1213","56.6"
"1212","46"
"1211","26"
"10032P","53.9"
"3403","1.8"
"3","89644"
"3402","1"
"3401","1"
"3431","4"
"1011","51015"
"3423","3.8"
"1003","102.8"
"3422","3"
"1002","80.9"
"3421","2"
"1001","48.1"
"10031P","50.3"
"10231P","1764279"
"2111","5"
"1022","1238465"
"1021","1995032"
"2103","7.6"
"3433","14.7"
"2102","9"
"1013","93591"
"3432","18"
"2101","2"
"1012","42576"
"10232P","1686704"
"2113","8.8"
"2112","6"
"1023","3233497"
"609","7344"
"2133","2.5"
"2132","4"
"170/4","1861537"
"1053","102.9"
"1052","75"
"1051","52"
"620","2861037"
"621","241940"
"623","130520"
"8912","1861537"
"630","1576907"
"65/66B","177222"
"10011","25.4"
"10012","22.7"
"640","98782"
"10022","47.4"
"10021","33.5"
"650","38513"
"10231","1677629"
"10232","1555868"
"440/4","287267"
"668","138709"
"1023P","3450983"
"66B","138709"
"640/8","98782"
"10211","1160763"
"10212","834269"
"3053","20.3"
"3052","22"
"3051","7"
"10222","721599"
"10221","516866"
"691","850000"
"285/8","2031860"
"492/3","62111"
"600/8","587928"
"635/9","-406080"
"12132","3"
"12131","7"
"75/76B","104821"
"12133","9.3"
"8321","15102965"
"8322","3411159"
"8323","1541260"
"12112","26"
"12111","7"
"12113","23.6"
"12121","9"
"22/27","11551763"
"284","2000"
"12123","16.1"
"12122","10"
"10/49","16826785"
"20/58","16826785"
"10/15","8305978"
"631/4","-102803"
"12101","3"
"285/8P","2100959"
"12103","7.6"
"12102","7"
"54/58","2541165"
"8393","2000"
"8163","69367"
"8161","766767"
"8162","74848"
"490/1","30174"
"8192","3570598"
"8193","1625535"
"8191","26411014"
"1323","41.8"
"1322","45"
"1321","12"
"40/41","570178"
"1341","40"
"454/9","462000"
"9073","29632"
"9076","80000"
"9077","338346"
"1103","97.9"
"1102","71"
"1343","61.1"
"1101","50"
"1342","30"
"9087","102.8"
"9088","93591"
"9086","127"
"1113","1.5"
"1112","1"
"1111","1"
"1132","3"
"1131","1"
"1133","3.5"
"8393P","2000"
"10132P","46707"
"3101","3"
"730","3389"
"733","4309012"
"10131P","46381"
"3112","6"
"3111","4"
"3103","10.3"
"3102","13"
"450/3","40330"
"3113","8.1"
"10132","47260"
"8802","1861537"
"10131","46331"
"8801","216884"
"1013P","93088"
"3133","1.9"
"3132","3"
"9903","861504"
"769","104821"
"9901","933905"
"9906","985973"
"9904","861504"
"9905","861504"
"42/48","1902961"
"76B","104821"
"2053","18.9"
"2052","19"
"2051","7"
"10112","22814"
"10111","28201"
"8842","1861537"
"8841","216884"
"10121","18130"
"10122","24446"
"8192P","3495750"
"50/53","10001"
"70/76A","7395701"
"30/36","89644"
"29/58","3241162"
"8191P","25644247"
"30/31","89644"
"17/49","3826609"
"8633","-69099"
"8193P","1556168"
"12031","6"
"12033","6.8"
"12032","1"
"8322P","3296453"
"164/5","2889183"
"10","678614"
"13","850000"
"14","135973"
"15","6641391"
"16","4694198"
"17","1861537"
"9505","9283"
"8321P","13676880"
"22","11308049"
"23","159439"
"24","84275"
"12011","7"
"28","2033860"
"60/66A","6461796"
"12013","18.9"
"12012","18"
"8689","10001"
"12022","7"
"12021","13"
"12023","18.1"
"8323P","1505144"
"40","564642"
"41","5536"
"42","216884"
"44","287267"
"45","502330"
"46","827750"
"48","68730"
"14P","124469"
"162","1805015"
"12002","3"
"60","595272"
"12003","2.5"
"61","1466221"
"62","3233497"
"65","38513"
"66","138709"
"21/28","13585623"
"10031","48.5"
"173","1861537"
"10032","54.3"
"70","2985007"
"73","4312401"
"74","98293"
"76","104821"
"1003P","104.2"
"160/5","4694198"
"9113","128803"
"9112","26000"
"9115","295497"
"9116","701577"
"8273","36116"
"8271","1426085"
"8272","114706"
"9147","396697"
"284/8","2033860"
"1203","46.3"
"1202","29"
"1201","26"
