
"Reference number","2024-00270673"
"Entity number","0451182335"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Dorimo"
"Entity address street","Germenseau"
"Entity address number","16"
"Entity postal code","5644"
"Entity city","Ermeton-sur-Biert"
"Entity country","Belgique"
"General assembly date","2024-06-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","31390.27"
"492/3","5400"
"1341","1"
"454/9","17647.69"
"110","32000"
"111","0"
"1213","2.8"
"1212","2"
"1211","2"
"8455P","0"
"8525","0"
"13","557718.18"
"14","62708.74"
"15","71290.44"
"17","45320.96"
"1103","2.8"
"1102","2"
"1343","1"
"1101","2"
"21","33656.54"
"22","487883.88"
"23","31735.43"
"24","28216.72"
"28","476.24"
"8555","0"
"75/76B","7391.01"
"9087","2.8"
"133","557718.18"
"6921","117700"
"8309","41224.69"
"1011","3548"
"1003","2.8"
"1002","2.1"
"1001","2"
"130/1","0"
"8129P","11218.85"
"40","7477.95"
"41","23912.32"
"42","28829.78"
"44","11448.95"
"45","50466.17"
"46","80936.5"
"8455","0"
"1022","39049"
"1021","79965"
"14P","62657.68"
"1013","5418"
"1012","1870"
"12112","2"
"8329","726566.06"
"12111","2"
"12113","2.8"
"22/27","547836.03"
"1023","119014"
"8199P","1294984.05"
"62","121898.5"
"10/49","952180.22"
"8555P","0"
"65","2604.61"
"66","0"
"21/28","581968.81"
"20/58","952180.22"
"10/11","32000"
"10/15","723717.36"
"75","7391.01"
"76","5764"
"170/4","45320.96"
"1003P","3.4"
"1053","2.8"
"1052","2"
"1051","2"
"8395P","476.24"
"8912","45320.96"
"450/3","32818.48"
"54/58","330614.48"
"630","88383.89"
"65/66B","2604.61"
"753","7375.82"
"6502","0"
"8129","22437.7"
"8059P","56094.24"
"691/2","117700"
"8329P","690625.71"
"1013P","5262"
"9903","189525.26"
"9900","400664.05"
"9901","184738.86"
"9906","180408.74"
"9904","117751.06"
"9905","117751.06"
"42/48","177741.9"
"76A","5764"
"91711","140000"
"8279","77165.04"
"2053","86.9"
"2052","90"
"2051","6"
"8395","476.24"
"892","0"
"440/4","11448.95"
"8169","20642.73"
"47/48","6060.5"
"1023P","100409"
"172/3","45320.96"
"8525P","0"
"66A","0"
"8179","41224.69"
"8059","56094.24"
"640/8","5642.8"
"490/1","8206.66"
"3053","87.8"
"3052","91"
"3051","6"
"29/58","370211.41"
"8079","11218.85"
"17/49","228462.86"
"8199","1274402.09"
"1311","0"
"1323","1.8"
"1322","2"
"1321","1"
"902","0"
"67/77","71774.2"
