
"Reference number","2023-00099380"
"Entity number","0434410243"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","IEPRESTEL"
"Entity address street","Slachthuisstraat"
"Entity address number","58"
"Entity postal code","8900"
"Entity city","Ieper"
"Entity country","België"
"General assembly date","2023-03-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","100671.04"
"492/3","64334.17"
"1341","4"
"454/9","106112.63"
"58032","2392"
"9062","2304460.86"
"1213","18.6"
"1333","0.9"
"1212","10"
"1332","1"
"1211","11"
"5811","21"
"5812","186"
"5813","4858"
"10","229774.83"
"12","1453747.11"
"13","458174.66"
"15","10226.18"
"17","2007618.45"
"3","39541.91"
"1103","25"
"1102","10"
"1343","5.4"
"1101","18"
"1342","2"
"21","49581.9"
"22","3746986.89"
"23","18341.75"
"24","40614.45"
"27","225000"
"12011","1"
"28","15"
"12131","1"
"75/76B","1196.15"
"9087","30.2"
"130","22977.48"
"132","1239.47"
"133","433957.71"
"1113","1.9"
"1112","2"
"12013","1"
"6920","1770.52"
"12133","1"
"6921","115683.56"
"1011","38090"
"694/7","181939.93"
"1003","30.2"
"1002","12.8"
"1001","21.2"
"130/1","22977.48"
"8129P","290612.3"
"40","94320.92"
"41","6350.12"
"42","446842.41"
"44","304547.98"
"45","119528.05"
"46","44990.82"
"1022","438807.65"
"1021","1069228.71"
"14P","-272036.81"
"791/2","61939.93"
"1013","53722"
"1012","15632"
"12112","1"
"8329","6342749.79"
"12111","1"
"12113","1.8"
"22/27","4030943.09"
"1023","1508036.36"
"12002","2"
"12001","6"
"12003","7.3"
"8199P","8520695.8"
"62","1508036.36"
"10/49","5261229.86"
"65","76481.31"
"21/28","4080539.99"
"20/58","5261229.86"
"10/11","229774.83"
"10/15","2151922.78"
"75","1196.15"
"170/4","1857618.45"
"1003P","30"
"1053","26.9"
"1052","12"
"1051","18"
"178/9","150000"
"8395P","15"
"12101","9"
"8912","1308151.41"
"8913","699467.04"
"12103","15.8"
"12102","9"
"8259","1453747.11"
"450/3","13415.42"
"54/58","951296.75"
"630","343165.65"
"65/66B","76481.31"
"8129","307139.6"
"8922","2304460.86"
"8059P","356721.5"
"691/2","117454.08"
"8329P","6016111.44"
"1013P","36015"
"9903","534498.19"
"9900","2472301.84"
"9901","609783.35"
"9906","237454.08"
"9904","509490.89"
"9905","509490.89"
"42/48","1037354.46"
"91711","743680.57"
"8279","326638.35"
"2053","48.1"
"2052","6"
"2051","45"
"8395","15"
"892","2304460.86"
"440/4","304547.98"
"8169","399249.97"
"47/48","121445.2"
"1023P","943812.7"
"172/3","1857618.45"
"91611","3971986.89"
"8059","356721.5"
"640/8","11316.48"
"490/1","89180.17"
"91721","2043680.57"
"3053","48.2"
"3052","8"
"3051","44"
"30/36","39541.91"
"29/58","1180689.87"
"8079","16527.3"
"17/49","3109307.08"
"8199","8919945.77"
"91631","2911307.91"
"58132","4858"
"694","61939.93"
"695","120000"
"8259P","1453747.11"
"91621","743680.57"
"100","229774.83"
"1203","8.3"
"1323","20.6"
"1202","2"
"1322","9"
"1201","7"
"1321","14"
"5801","9"
"67/77","25007.3"
"5802","92"
"5803","2392"
