
"Reference number","2025-00147484"
"Entity number","0464117086"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","GEERTHAYEN"
"Entity address street","Paesteblookstraat"
"Entity address number","19"
"Entity postal code","3600"
"Entity city","Genk"
"Entity country","België"
"General assembly date","2025-05-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","101746.02"
"492/3","11264.24"
"110","12605.33"
"13","24425.02"
"14","106902.71"
"22","493498.11"
"26","11469.28"
"75/76B","0.81"
"132","21945.02"
"133","2480"
"8309","137.18"
"40","97746.02"
"41","4000"
"43","1708.62"
"44","613.73"
"45","17298.65"
"14P","141510.57"
"8329","827286.63"
"22/27","504967.39"
"8199P","1136577"
"10/49","608434.64"
"65","11550.86"
"21/28","504967.39"
"20/58","608434.64"
"10/11","12605.33"
"10/15","143933.06"
"75","0.81"
"450/3","17298.65"
"54/58","502.31"
"630","40001.86"
"65/66B","11550.86"
"8329P","787421.95"
"9903","-34244.96"
"9900","26503.83"
"9901","-22694.91"
"9906","106902.71"
"9904","-34607.86"
"9905","-34607.86"
"42/48","453237.34"
"8279","40001.86"
"440/4","613.73"
"8169","196622.99"
"47/48","433616.34"
"8179","945.97"
"640/8","9196.88"
"490/1","1218.92"
"29/58","103467.25"
"17/49","464501.58"
"8199","1332254.02"
"430/8","1708.62"
"67/77","362.9"
