
"Reference number","2022-20276244"
"Entity number","0439345959"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ROOSEVELT"
"Entity address street","Frankrijklei"
"Entity address number","64-68"
"Entity postal code","2000"
"Entity city","Antwerpen"
"Entity country","België"
"General assembly date","2022-06-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","28281.38"
"492/3","10928.75"
"10","62013.31"
"12","576593.67"
"13","12532.8"
"14","-1238876.73"
"16","6359.71"
"17","2202494.35"
"21","269.19"
"22","1637238.53"
"23","57877.22"
"24","75953.24"
"75/76B","12300.36"
"132","12532.8"
"8129P","2342"
"40","1610"
"41","26671.38"
"44","158355.64"
"45","33003.85"
"14P","-1046965.24"
"8329","2906512.48"
"22/27","1771068.99"
"168","6359.71"
"8199P","4462172"
"10/49","1881837.85"
"65","90559.54"
"21/28","1771338.18"
"20/58","1881837.85"
"10/11","62013.31"
"10/15","-587736.95"
"75","12300.36"
"631/4","-18071.51"
"178/9","2202494.35"
"8913","2202494.35"
"450/3","33003.85"
"54/58","80892.9"
"630","201774.29"
"65/66B","90559.54"
"8129","2409.81"
"8059P","2679"
"8329P","2704806"
"9903","-238492.48"
"9900","26398.48"
"9901","-160233.3"
"9906","-1238876.73"
"9904","-222597.74"
"9905","-191911.49"
"42/48","249791.99"
"8279","201706.48"
"440/4","158355.64"
"8169","215409.47"
"47/48","58432.5"
"780","15894.74"
"789","30686.25"
"8059","2679"
"640/8","2929"
"490/1","1325.39"
"29/58","110499.67"
"8079","67.81"
"17/49","2463215.09"
"8199","4677581.47"
"100","62013.31"
