
"Reference number","2024-00480745"
"Entity number","0421315342"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel Pacific"
"Entity address street","Hofstraat"
"Entity address number","11"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2024-08-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","487434.53"
"9500","401287.69"
"492/3","5143.87"
"1341","1"
"454/9","73940.75"
"1213","7.9"
"1212","9"
"1211","4"
"8525","0"
"10","212000"
"13","258838.07"
"14","0"
"17","144146.53"
"3","6512.12"
"1103","6.6"
"1102","2"
"1343","1"
"1101","5"
"21","1290.41"
"23","26920.38"
"24","1291.04"
"26","124167.51"
"12011","2"
"28","1382.87"
"29","182000"
"75/76B","18025.53"
"9087","10.7"
"130","21690.68"
"132","1983.15"
"133","235164.24"
"1113","5.9"
"1112","14"
"1111","1"
"12013","4.6"
"12012","7"
"6921","235164.24"
"1011","7506"
"1003","10.7"
"1002","12.5"
"1001","6"
"130/1","21690.68"
"8129P","6859.59"
"40","138414.9"
"41","349019.63"
"42","49456.22"
"43","125000"
"44","82439.8"
"45","126494.88"
"46","4770.72"
"1022","58956"
"1021","201723"
"14P","155547.79"
"1013","10374"
"1012","2868"
"12112","9"
"8329","1093906.78"
"12111","4"
"12113","7.9"
"22/27","152378.93"
"1023","260679"
"8199P","1164128.7"
"62","274068.79"
"10/49","1125239"
"65","16963.65"
"21/28","155052.21"
"20/58","1125239"
"291","182000"
"10/11","212000"
"10/15","470838.07"
"75","18025.53"
"170/4","144146.53"
"1003P","8.6"
"1053","12.5"
"1052","16"
"1051","6"
"8395P","1382.87"
"8912","126146.53"
"8913","18000"
"450/3","52554.13"
"54/58","275284.88"
"630","41264.24"
"65/66B","16963.65"
"6502","0"
"8129","7609.59"
"8059P","8900"
"691/2","235164.24"
"8329P","1053392.58"
"1013P","8679"
"9903","115305.56"
"9900","494216.4"
"9901","114243.68"
"9906","235164.24"
"9904","79616.45"
"9905","79616.45"
"42/48","505110.53"
"8279","40514.2"
"2053","68.7"
"2052","78"
"2051","27"
"8395","1382.87"
"892","0"
"440/4","82439.8"
"8169","82157.01"
"47/48","116948.91"
"1023P","195977"
"172/3","54146.53"
"8059","8900"
"640/8","64639.69"
"490/1","18955.26"
"3053","64.8"
"3052","70"
"3051","27"
"30/36","6512.12"
"29/58","970186.79"
"8079","750"
"17/49","654400.93"
"8199","1246285.71"
"430/8","125000"
"174/0","90000"
"100","212000"
"1203","4.6"
"1323","11.5"
"1202","7"
"1322","16"
"1201","2"
"1321","5"
"902","0"
"67/77","35689.11"
