
"Reference number","2025-00477610"
"Entity number","0460319141"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Jumelé"
"Entity address street","Petites-Tailles"
"Entity address number","14"
"Entity postal code","6690"
"Entity city","Vielsalm"
"Entity country","Belgique"
"General assembly date","2025-06-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","2538"
"10","18592"
"13","604"
"14","10552"
"3","61"
"23","1089"
"24","11548"
"26","155476"
"130","604"
"130/1","604"
"40","1338"
"41","1200"
"44","322"
"14P","36565"
"8329","350597"
"22/27","168113"
"8199P","512034"
"10/49","170970"
"65","302"
"21/28","168113"
"20/58","170970"
"10/11","18592"
"10/15","29748"
"8395P","0"
"54/58","258"
"630","30591"
"65/66B","302"
"8329P","320006"
"9903","-26013"
"9900","6251"
"9901","-25711"
"9906","10552"
"9904","-26013"
"9905","-26013"
"42/48","141222"
"8279","30591"
"8395","0"
"440/4","322"
"8169","6676"
"47/48","140900"
"640/8","1371"
"30/36","61"
"29/58","2857"
"17/49","141222"
"8199","518710"
"100","18592"
