
"Reference number","2025-00382435"
"Entity number","0451282701"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Sparta Consulting"
"Entity address street","Larestraat"
"Entity address number","5"
"Entity postal code","3530"
"Entity city","Houthalen-Helchteren"
"Entity country","België"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","22579.13"
"492/3","7330.73"
"9062","621993"
"110","1467141.11"
"13","457732.43"
"14","-211925.02"
"17","556700.6"
"22","2337864.31"
"23","19557.51"
"24","156496.22"
"75/76B","9.03"
"133","457732.43"
"40","16927.22"
"41","5651.91"
"42","65292.4"
"44","28552.32"
"45","51482.47"
"14P","50115.57"
"8329","1131284.8"
"22/27","2513918.04"
"8199P","3533543.71"
"10/49","2558038.28"
"65","14546.44"
"21/28","2513918.04"
"20/58","2558038.28"
"10/11","1467141.11"
"10/15","1712948.52"
"75","9.03"
"170/4","556700.6"
"8912","363578.7"
"8913","193121.9"
"450/3","51482.47"
"54/58","5650.05"
"630","159128.2"
"65/66B","14546.44"
"8922","621993"
"8329P","972156.6"
"9903","-267548.69"
"9900","-78495.14"
"9901","-253011.28"
"9906","-211925.02"
"9904","-262040.59"
"9905","-262040.59"
"42/48","281058.43"
"8279","159128.2"
"892","621993"
"440/4","28552.32"
"8169","111659.13"
"47/48","135731.24"
"172/3","556700.6"
"91611","962752.1"
"640/8","15387.94"
"50/53","0"
"490/1","15891.06"
"29/58","44120.24"
"17/49","845089.76"
"8199","3645202.84"
"91631","676500"
"91621","22000"
"902","0"
"67/77","-5508.1"
