
"Reference number","2024-00276243"
"Entity number","0535732681"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Grand Place Value Added"
"Entity address street","Boulevard Aanspach"
"Entity address number","159-163"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2024-07-23"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","1148.53"
"492/3","3398.87"
"1341","9"
"454/9","65120.3"
"1213","6.3"
"1212","1"
"1211","6"
"10","9967626.91"
"13","1712624.03"
"14","-3816963.65"
"3","9936.57"
"1103","13"
"1343","9"
"1101","13"
"21","4011.57"
"22","6113107.43"
"23","241477.29"
"24","491494.6"
"75/76B","20.01"
"9087","11.9"
"130","2824.25"
"132","1699445.1"
"133","10354.68"
"1113","0.8"
"1112","2"
"12021","1"
"1011","20405"
"1003","11.9"
"1002","1.8"
"1001","11.1"
"12023","1"
"130/1","2824.25"
"8129P","1366812.02"
"40","447.09"
"41","701.44"
"42","0"
"43","37.66"
"44","427108.27"
"45","109539.18"
"46","201984.78"
"1022","84477.58"
"1021","521096.5"
"14P","-4722166.77"
"1013","21630"
"1012","1225"
"8329","2019489.07"
"22/27","6846079.32"
"1023","605574.08"
"12002","1"
"12001","6"
"12003","6.5"
"8199P","8653878.92"
"62","605574.08"
"10/49","8605356.05"
"65","81557.11"
"21/28","6850090.89"
"20/58","8605356.05"
"10/11","9967626.91"
"10/15","7863287.29"
"75","20.01"
"1003P","9.7"
"1053","13.8"
"1052","2"
"1051","13"
"12101","6"
"12103","6.3"
"12102","1"
"450/3","44418.88"
"54/58","1735907.11"
"630","405956.67"
"65/66B","81557.11"
"6502","0"
"8129","1452773.52"
"8059P","1456785.09"
"8329P","1699493.9"
"1013P","17447"
"9903","905203.12"
"9900","2050925.47"
"9901","986740.22"
"9906","-3816963.65"
"9904","905203.12"
"9905","905203.12"
"42/48","738669.89"
"8279","319995.17"
"2053","46.8"
"2052","6"
"2051","44"
"892","0"
"440/4","427108.27"
"8169","211689.47"
"1023P","427940.36"
"8059","1456785.09"
"640/8","52654.5"
"490/1","8272.95"
"3053","44.6"
"3052","6"
"3051","42"
"30/36","9936.57"
"29/58","1755265.16"
"8079","85961.5"
"17/49","742068.76"
"8199","8865568.39"
"430/8","37.66"
"100","9967626.91"
"1203","7.5"
"1323","4.8"
"1202","1"
"1322","2"
"1201","7"
"1321","4"
"902","0"
