
"Reference number","2023-00059998"
"Entity number","0463668809"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DE HEIDE-MINNE BVBA"
"Entity address street","DRIFTWEG"
"Entity address number","210"
"Entity address box","A"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2023-03-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","3986.93"
"492/3","33642.64"
"111","330000"
"13","350569.86"
"17","79389.86"
"3","8976.81"
"22","86285.86"
"23","32648.33"
"24","20205.86"
"28","64.79"
"75/76B","310.43"
"132","7000"
"133","310569.86"
"6921","41773.94"
"130/1","33000"
"40","503.36"
"41","3483.57"
"44","7609.85"
"45","5274.97"
"8329","390484.94"
"22/27","139140.05"
"8199P","498546.43"
"10/49","806487.18"
"65","3427.11"
"21/28","139204.84"
"20/58","806487.18"
"10/11","330000"
"10/15","680569.86"
"75","310.43"
"1003P","0.1"
"178/9","79389.86"
"8395P","64.79"
"450/3","5274.97"
"54/58","295201.89"
"630","11239"
"65/66B","3427.11"
"691/2","41773.94"
"8329P","379245.94"
"1013P","76"
"9903","57131.86"
"9900","98226.5"
"9901","60248.54"
"9906","41773.94"
"9904","41773.94"
"9905","41773.94"
"42/48","12884.82"
"8279","11239"
"8395","64.79"
"440/4","7609.85"
"8169","31078.56"
"1023P","1436.09"
"640/8","26738.96"
"50/53","359116.71"
"30/36","8976.81"
"29/58","667282.34"
"17/49","125917.32"
"8199","529624.99"
"1311","33000"
"67/77","15357.92"
