
"Reference number","2022-20468610"
"Entity number","0454347802"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","HOTEL VILLA ROYALE RESORT"
"Entity address street","Rue Royale,"
"Entity address number","197"
"Entity postal code","1210"
"Entity city","Saint-Josse-ten-Noode"
"Entity country","Belgique"
"General assembly date","2022-09-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","249399.8"
"492/3","0"
"8525","0"
"10","0"
"11","600866.76"
"13","69450.57"
"14","-944864.86"
"16","66000"
"17","1884792.23"
"22","938655.82"
"23","406032.85"
"26","293595.48"
"28","1345.45"
"75/76B","0"
"133","69450.57"
"40","130444.64"
"41","118955.16"
"42","38232.12"
"43","76334.93"
"44","35256.42"
"45","227.95"
"14P","-620345.65"
"8329","4118322.57"
"160","66000"
"22/27","1638284.15"
"8199P","5711189.14"
"10/49","1902841.52"
"65","24493.05"
"21/28","1639629.6"
"20/58","1902841.52"
"10/11","600866.76"
"10/15","-274547.53"
"75","0"
"170/4","1884792.23"
"8395P","1345.45"
"450/3","227.95"
"54/58","11579.38"
"630","292390.88"
"65/66B","24493.05"
"160/5","66000"
"8329P","3825931.69"
"9903","-324519.21"
"9900","72678.4"
"9901","-300026.16"
"9906","-944864.86"
"9904","-324519.21"
"9905","-324519.21"
"42/48","226596.82"
"8279","292390.88"
"8395","1345.45"
"440/4","35256.42"
"8721","0"
"8722","0"
"8169","45417.58"
"47/48","76545.4"
"172/3","1012213.78"
"640/8","80313.68"
"490/1","2232.74"
"1109/19","600866.76"
"29/58","263211.92"
"17/49","2111389.05"
"8199","5756606.72"
"430/8","76334.93"
"174/0","872578.45"
"100","0"
