
"Reference number","2025-00228559"
"Entity number","0541888124"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Servus"
"Entity address street","Vitsenveld"
"Entity address number","73"
"Entity postal code","2550"
"Entity city","Kontich"
"Entity country","België"
"General assembly date","2025-06-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","477.9"
"110","20000"
"14","-157437.23"
"17","26907.49"
"22","117457.24"
"75/76B","0.1"
"41","477.9"
"42","6533.69"
"44","27.23"
"14P","-146293.56"
"8329","56922.24"
"22/27","117457.24"
"8199P","174379.48"
"10/49","118619.04"
"65","1121.43"
"21/28","117457.24"
"20/58","118619.04"
"10/11","20000"
"10/15","-137437.23"
"75","0.1"
"170/4","26907.49"
"54/58","217.62"
"630","5526.91"
"65/66B","1121.43"
"8329P","51395.33"
"9903","-11143.67"
"9900","-2919.17"
"9901","-10022.34"
"9906","-157437.23"
"9904","-11143.67"
"9905","-11143.67"
"42/48","229148.78"
"8279","5526.91"
"440/4","27.23"
"47/48","222587.86"
"172/3","26907.49"
"91611","117457.24"
"640/8","1576.26"
"490/1","466.28"
"29/58","1161.8"
"17/49","256056.27"
"8199","174379.48"
"91631","64500"
"91621","80000"
