
"Reference number","2025-00465252"
"Entity number","0450087324"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","SICOLIM"
"Entity address street","RUE DE RHISNES"
"Entity address number","45"
"Entity postal code","5080"
"Entity city","Emines"
"Entity country","Belgique"
"General assembly date","2025-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","77893"
"454/9","3228.63"
"10","178483.34"
"13","7474.09"
"14","-332831.33"
"17","796656.06"
"22","155122.9"
"23","360493.46"
"24","80517.85"
"28","3162"
"130","1315.57"
"1011","95"
"1003","1.7"
"1002","2.5"
"1001","1"
"130/1","7474.09"
"40","77893"
"44","13999.81"
"45","10373.47"
"46","20816.04"
"14P","-323874.88"
"1013","4581"
"1012","4486"
"8329","1730212.8"
"22/27","596134.21"
"1023","91596.37"
"8199P","2249837.53"
"62","91596.37"
"10/49","694971.48"
"65","2351.89"
"21/28","599296.21"
"20/58","694971.48"
"10/11","178483.34"
"10/15","-146873.9"
"170/4","94443.48"
"1003P","1.7"
"178/9","702212.58"
"8395P","3162"
"450/3","7144.84"
"54/58","15219.5"
"630","100188.38"
"65/66B","2351.89"
"8329P","1630024.42"
"1013P","4662"
"9903","-7512.89"
"9900","191161.4"
"9901","-5161"
"9906","-332831.33"
"9904","-8956.45"
"9905","-8956.45"
"42/48","45189.32"
"76A","2722.06"
"8279","100188.38"
"8395","3162"
"440/4","13999.81"
"8169","76509.48"
"1023P","90410.17"
"172/3","94443.48"
"640/8","4537.65"
"490/1","2562.77"
"29/58","95675.27"
"17/49","841845.38"
"8199","2326347.01"
"1319","6158.52"
"100","178483.34"
"67/77","1443.56"
