
"Reference number","2025-00026878"
"Entity number","0466114001"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AUBERGE DU VIEUX CEDRE"
"Entity address street","Rue de Barchon"
"Entity address number","4"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2025-01-24"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","179247.22"
"454/9","53844.32"
"111","183592.01"
"13","97813.55"
"14","-121906.20"
"17","169420.60"
"3","7481.48"
"22","193917.27"
"23","6233.09"
"24","33731.57"
"26","37227.22"
"28","2311"
"75/76B","75.19"
"133","97813.55"
"8129P","11095"
"40","4161.48"
"41","175085.74"
"42","56522.60"
"44","27131.45"
"45","72966.65"
"14P","-177795.46"
"8329","1257618.73"
"22/27","271109.15"
"8199P","1512166.33"
"62","555629.16"
"10/49","494964.72"
"65","13848.34"
"21/28","273420.15"
"20/58","494964.72"
"10/11","183592.01"
"10/15","159499.36"
"75","75.19"
"170/4","169420.60"
"8395P","2311"
"450/3","19122.33"
"54/58","29769.54"
"630","55206.94"
"65/66B","13848.34"
"753","48.10"
"8129","11095"
"8059P","11095"
"8329P","1202411.79"
"9903","55889.26"
"9900","691407.09"
"9901","69662.41"
"9906","-121906.20"
"9904","55889.26"
"9905","55889.26"
"42/48","166044.76"
"8279","55206.94"
"8395","2311"
"440/4","27131.45"
"8169","16561.55"
"47/48","9424.06"
"172/3","113757.37"
"8059","11095"
"640/8","10908.58"
"490/1","5046.33"
"30/36","7481.48"
"29/58","221544.57"
"17/49","335465.36"
"8199","1528727.88"
"174/0","55663.23"
