
"Reference number","2022-20443979"
"Entity number","0477308987"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Jilani"
"Entity address street","Blvd Jardin Botanique"
"Entity address number","7"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2022-06-06"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","1518.73"
"9062","495605.75"
"11","18600"
"13","21860"
"14","-160227.47"
"17","422632.15"
"22","594892.48"
"23","5053.10"
"24","26078"
"130","1860"
"133","20000"
"130/1","1860"
"41","1518.73"
"42","72973.60"
"44","1250.42"
"14P","-148165.49"
"8329","496633.76"
"22/27","626023.58"
"8199P","1122657.34"
"10/49","636240.98"
"65","5013"
"21/28","626023.58"
"20/58","636240.98"
"10/11","18600"
"10/15","-119767.47"
"170/4","422632.15"
"8912","206338.01"
"8913","216294.14"
"54/58","8698.67"
"630","49401.58"
"65/66B","5013"
"8922","495605.75"
"8329P","447232.18"
"9903","-11230.76"
"9900","53431.93"
"9901","-6217.76"
"9906","-160227.47"
"9904","-12061.98"
"9905","-12061.98"
"42/48","333376.30"
"8279","49401.58"
"892","495605.75"
"440/4","1250.42"
"47/48","259152.28"
"91811","582092.87"
"172/3","422632.15"
"640/8","10248.11"
"1109/19","18600"
"29/58","10217.40"
"17/49","756008.45"
"8199","1122657.34"
"67/77","831.22"
