
"Reference number","2024-00115461"
"Entity number","0472174125"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOLDING 2000"
"Entity address street","Wenduinesteenweg"
"Entity address number","125"
"Entity postal code","8420"
"Entity city","De Haan"
"Entity country","België"
"General assembly date","2024-05-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","23409.24"
"454/9","8606.91"
"9062","1430442.48"
"1213","1"
"1211","1"
"8525","0"
"10","62000"
"13","571696.46"
"14","0"
"15","54632.15"
"17","1486418.01"
"3","6064.47"
"1103","2"
"1101","2"
"22","1683251.65"
"23","14504.7"
"24","1138.46"
"28","224840.93"
"75/76B","11626.03"
"9087","2.9"
"130","6200"
"132","11180.57"
"133","554315.89"
"1113","1"
"1111","1"
"6921","91220.8"
"1011","4908"
"694/7","228143.21"
"1003","2.9"
"1001","2.9"
"130/1","6200"
"40","17976.09"
"41","5433.15"
"42","178686.56"
"43","0"
"44","67689.24"
"45","12214.08"
"1021","125360.34"
"791/2","228143.21"
"1013","4908"
"8329","2435539.57"
"22/27","1698894.81"
"1023","125360.34"
"12001","2"
"12003","2"
"8199P","3985862.62"
"62","125360.34"
"10/49","2690286.57"
"65","56327.06"
"21/28","1923735.74"
"20/58","2690286.57"
"10/11","62000"
"10/15","688328.61"
"75","11626.03"
"170/4","1266755.92"
"1003P","3.2"
"1053","3"
"1052","0"
"1051","3"
"178/9","219662.09"
"8395P","224840.93"
"12101","1"
"8912","701146.53"
"8913","785271.48"
"12103","1"
"450/3","3607.17"
"54/58","721604.39"
"630","224385.04"
"65/66B","56327.06"
"753","9954.54"
"6502","0"
"8922","1430442.48"
"691/2","91220.8"
"8329P","2211154.53"
"1013P","5411"
"9903","109147"
"9900","517877.7"
"9901","153848.03"
"9906","91220.8"
"9904","91220.8"
"9905","91220.8"
"42/48","515539.95"
"8279","224385.04"
"2053","5.1"
"2052","1"
"2051","5"
"8395","224840.93"
"892","1430442.48"
"440/4","67689.24"
"8169","148571.76"
"47/48","256950.07"
"1023P","108837.99"
"172/3","1259255.92"
"91611","1683251.65"
"640/8","14284.29"
"50/53","14.59"
"490/1","15458.14"
"3053","5.1"
"3052","1"
"3051","5"
"30/36","6064.47"
"29/58","766550.83"
"17/49","2001957.96"
"8199","4134434.38"
"430/8","0"
"694","228143.21"
"174/0","7500"
"91621","2970000"
"100","62000"
"1203","2"
"1323","3"
"1201","2"
"1321","3"
"902","0"
"67/77","17926.2"
