
"Reference number","2025-00160255"
"Entity number","0413483185"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","ACCOR HOTELS BELGIUM"
"Entity address street","Avenue des arts"
"Entity address number","56"
"Entity postal code","1000"
"Entity city","Brussel"
"Entity country","België"
"General assembly date","2025-06-02"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"1213","9.7"
"1212","2"
"1211","8"
"10032P","13.3"
"5811","1"
"5812","30"
"5813","6016.98"
"3431","4"
"1011","32758"
"100P","765433124.64"
"1003","23.8"
"1002","3.8"
"1001","21.4"
"10031P","16.1"
"10231P","3061185.26"
"1022","312607.66"
"1021","4184661.11"
"3433","4.8"
"1013","36741"
"3432","1"
"1012","3983"
"10232P","2400871.49"
"1033","39562.45"
"1023","4497268.77"
"1053","22.6"
"1052","4"
"1051","20"
"620","3003934.58"
"621","838622"
"622","573158.8"
"623","81553.39"
"630","14945.99"
"65/66B","464626.57"
"10011","12.7"
"10012","8.7"
"10022","1.8"
"10021","2"
"654","71.5"
"10231","2657811.82"
"10232","1839456.95"
"440/4","14216327.78"
"7631","528473.04"
"668","462633.45"
"1023P","5462056.75"
"66A","493443.31"
"66B","462633.45"
"640/8","2316.68"
"8501","462633.45"
"3053","4.8"
"3052","1"
"3051","4"
"450","1515120.56"
"694","231405800"
"8523","23766300"
"8521","20045000.64"
"285/8","18198"
"492/3","152595.5"
"12131","1"
"75/76B","242080893.44"
"12133","1"
"8323","139813.06"
"130/1","76543312.46"
"9421","226244164.83"
"12111","2"
"12113","2"
"9431","15308255.57"
"12121","5"
"280","739113051.44"
"22/27","10906.04"
"284","22824112.6"
"12123","6.7"
"12122","2"
"10/49","1103638278.21"
"20/58","1103638278.21"
"10/11","765433124.64"
"10/15","1085252836.73"
"631/4","-125823.18"
"8361","2571601.66"
"285/8P","18198"
"764/8","1688201.9"
"8371","462633.45"
"8391","759158052.08"
"8393","46590412.6"
"490/1","4415918.89"
"1303","1"
"1301","1"
"58131","6016.98"
"8193","150719.1"
"9291","327668158.39"
"40/41","337256091.24"
"1341","19"
"454/9","1207311.83"
"9073","783966.54"
"9077","1207311.83"
"1103","22.6"
"1102","4"
"1343","21.6"
"1101","20"
"1342","4"
"9087","23.8"
"9088","36741"
"9086","24"
"694/7","231405800"
"8391P","757049083.87"
"670/3","7071009.05"
"8393P","46590412.6"
"10132P","18880"
"3101","4"
"280/1","739113051.44"
"10131P","26119"
"6620","493443.31"
"3103","4.8"
"3102","1"
"10332P","20694.1"
"450/3","2299087.1"
"750","226244164.83"
"751","15308255.57"
"10132","14976"
"10131","21765"
"1013P","44999"
"9903","250347408.08"
"9901","8731141.21"
"9906","474682199.63"
"9904","243276399.03"
"8523P","23766300"
"9905","243276399.03"
"42/48","17739402.67"
"76A","1688201.9"
"76B","528473.04"
"641/8","2316.68"
"95071","12000"
"10112","12483"
"10111","20275"
"10331P","27714.73"
"652/9","1993.12"
"10121","1490"
"10122","2493"
"70/76A","37084451.92"
"10332","16045.71"
"10331","23516.74"
"29/58","341672010.13"
"1033P","48408.83"
"17/49","17891998.17"
"8193P","150719.1"
"100","765433124.64"
"12031","2"
"12033","2"
"58031","10517.26"
"164/5","493443.31"
"10","765433124.64"
"13","76543312.46"
"14","243276399.63"
"16","493443.31"
"9507","92100"
"9505","80000"
"9509","78990"
"24","10906.04"
"12011","4"
"28","761955362.04"
"60/66A","28353310.71"
"130","76543312.46"
"12013","4"
"12022","2"
"12021","6"
"12023","6.9"
"8323P","124867.07"
"40","10656649.25"
"41","326599441.99"
"44","14216327.78"
"45","3506398.93"
"14P","231405800.6"
"9311","327668158.39"
"61","23471159.14"
"62","4497268.77"
"65","1993.12"
"66","956076.76"
"21/28","761966268.08"
"10031","13.6"
"10032","10.2"
"70","30785296.78"
"74","4610953.24"
"75","241552420.4"
"76","2216674.94"
"1003P","29.4"
"8521P","20507634.09"
"160/5","493443.31"
"9113","158373.34"
"9112","32550.16"
"9351","9421030"
"8273","14945.99"
"9135","6137000"
"9134","6932615"
"9139","138394.05"
"9137","795615"
"47/48","16675.96"
"9138","138394.05"
"9371","9421030"
"9146","10275970.34"
"9147","1119386.43"
"9145","5300738.79"
"284/8","22842310.6"
"1203","12.9"
"1202","2"
"1201","12"
"5801","3"
"67/77","7071009.05"
"5802","84"
"5803","10517.26"
