
"Reference number","2022-20429408"
"Entity number","0421611686"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel Panorama"
"Entity address street","Hengstenberg"
"Entity address number","77"
"Entity postal code","3090"
"Entity city","Overijse"
"Entity country","België"
"General assembly date","2022-05-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","19975.56"
"1341","2"
"454/9","25899.87"
"1213","2.3"
"1212","1"
"1211","2"
"10","65001.01"
"13","151628.09"
"14","-160933.66"
"15","27157.8"
"16","9052.6"
"17","63237.64"
"3","2272.98"
"1103","4.1"
"1102","2"
"1343","2"
"1101","3"
"22","51291.24"
"23","144869.15"
"12011","2"
"75/76B","12893.75"
"9087","5.1"
"130","6500"
"133","58487.87"
"1113","1"
"1111","1"
"12013","2.8"
"12012","1"
"1011","3834"
"1003","5.1"
"1002","2"
"1001","4"
"130/1","93140.22"
"40","16549.82"
"41","3425.74"
"42","59412.52"
"44","22835.36"
"45","37412.6"
"46","3000"
"1022","32138.43"
"1021","147744.3"
"14P","-162222.74"
"1013","4668"
"1012","834"
"12112","1"
"8329","1134131.14"
"12111","2"
"12113","2.3"
"22/27","196160.39"
"168","9052.6"
"1023","179882.73"
"8199P","1328491.53"
"62","179882.73"
"10/49","277803.96"
"65","5786.48"
"21/28","196160.39"
"20/58","277803.96"
"10/11","65001.01"
"10/15","82853.24"
"75","4899.75"
"76","7994"
"170/4","63237.64"
"1003P","6.6"
"1053","5.1"
"1052","2"
"1051","4"
"8912","63237.64"
"450/3","11512.73"
"54/58","45705.6"
"630","64943.79"
"65/66B","5786.48"
"8329P","1069187.35"
"1013P","2704"
"9903","627.75"
"9900","249198.33"
"9901","-6479.52"
"9906","-160933.66"
"9904","1289.08"
"9905","1289.08"
"42/48","122660.48"
"76B","7994"
"8279","64943.79"
"440/4","22835.36"
"8169","1800"
"780","1633.25"
"1023P","127165.19"
"172/3","63237.64"
"640/8","10851.33"
"490/1","13689.43"
"3053","1.4"
"3052","1"
"3051","1"
"30/36","2272.98"
"29/58","81643.57"
"17/49","185898.12"
"8199","1330291.53"
"1311","86640.22"
"100","65001.01"
"1203","2.8"
"1323","3.1"
"1202","1"
"1322","2"
"1201","2"
"1321","2"
"67/77","971.92"
