
"Reference number","2024-00237074"
"Entity number","0448202455"
"Accounting period start date","2022-10-01"
"Accounting period end date","2023-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","COMPAGNIE REGIONALE MOBILIERE ET IMMOBILIERE"
"Entity address street","Avenue des Celtes"
"Entity address number","20"
"Entity address box","9"
"Entity postal code","1040"
"Entity city","Etterbeek"
"Entity country","Belgique"
"General assembly date","2024-02-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","194802.42"
"10","371840.29"
"13","331.24"
"14","-499935.30"
"17","227687.06"
"22","62156.11"
"23","995.63"
"24","4926.65"
"27","2147.60"
"28","256.56"
"130","331.24"
"130/1","331.24"
"40","66647.26"
"41","128155.16"
"44","63862.14"
"45","62.71"
"14P","-524069.33"
"8329","8705.05"
"22/27","70225.99"
"8199P","78931.04"
"10/49","265735.97"
"65","5629.76"
"21/28","70482.55"
"20/58","265735.97"
"176","95632.56"
"70","146792.82"
"10/11","371840.29"
"10/15","-127763.77"
"170/4","132054.5"
"8395P","256.56"
"8913","227687.06"
"450/3","62.71"
"54/58","451"
"630","8705.05"
"65/66B","5629.76"
"8329P","8705.05"
"9903","24134.03"
"9900","40596.79"
"9901","29763.79"
"9906","-499935.30"
"9904","24134.03"
"9905","24134.03"
"60/61","106196.03"
"42/48","165812.68"
"8395","256.56"
"440/4","63862.14"
"47/48","101887.83"
"640/8","2127.95"
"29/58","195253.42"
"17/49","393499.74"
"8199","78931.04"
"174/0","132054.50"
"100","371840.29"
