
"Reference number","2024-00625094"
"Entity number","0461145423"
"Accounting period start date","2023-07-01"
"Accounting period end date","2024-06-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","TOP-SERVICE"
"Entity address street","GROENLAAN"
"Entity address number","60"
"Entity postal code","9550"
"Entity city","Herzele"
"Entity country","België"
"General assembly date","2024-12-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","1138.21"
"454/9","1213.09"
"1213","0.9"
"1212","1"
"10","18600"
"13","123144.21"
"14","-197092.69"
"17","132847.73"
"3","14652"
"1103","0.9"
"1102","1"
"22","221002.36"
"24","7681.52"
"75/76B","35"
"130","1860"
"133","121284.21"
"1003","0.9"
"1002","1"
"130/1","1860"
"40","110"
"41","1028.21"
"42","14266.67"
"44","1607.98"
"45","3053.93"
"1022","36861.86"
"14P","-160327.93"
"1013","1548"
"1012","1548"
"8329","188108.45"
"22/27","228683.88"
"1023","36861.86"
"8199P","416792.33"
"62","36861.86"
"10/49","257349.11"
"65","2823.03"
"21/28","228683.88"
"20/58","257349.11"
"10/11","18600"
"10/15","-55348.48"
"75","35"
"170/4","47847.73"
"1003P","0.9"
"1053","0.9"
"1052","1"
"178/9","85000"
"12103","0.9"
"12102","1"
"450/3","1840.84"
"54/58","11776.32"
"630","16448.13"
"65/66B","2823.03"
"8329P","171660.32"
"1013P","1630"
"9903","-36764.76"
"9900","26017.35"
"9901","-33976.73"
"9906","-197092.69"
"9904","-36764.76"
"9905","-36764.76"
"42/48","179849.86"
"8279","16448.13"
"440/4","1607.98"
"47/48","160921.28"
"1023P","34989.81"
"172/3","47847.73"
"640/8","6684.09"
"490/1","1098.7"
"30/36","14652"
"29/58","28665.23"
"17/49","312697.59"
"8199","416792.33"
"100","18600"
"1323","0.9"
"1322","1"
