
"Reference number","2025-00476425"
"Entity number","0401378377"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Resort Namur Nature"
"Entity address street","Beverstseweg"
"Entity address number","15"
"Entity postal code","3690"
"Entity city","Zutendaal"
"Entity country","België"
"General assembly date","2025-05-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2486114.88"
"492/3","37513.28"
"1341","1"
"454/9","446995.16"
"110","77228.92"
"111","0"
"8525","0"
"13","135092.5"
"14","-1624827.62"
"15","1860.1"
"16","639.9"
"17","7993947.87"
"3","4009858.69"
"1103","1.5"
"1102","1"
"1343","1"
"1101","1"
"22","956128.54"
"23","15897.25"
"24","20143.5"
"26","466822.1"
"28","200000"
"75/76B","4679.97"
"9087","1.5"
"133","135092.5"
"8309","34681.17"
"37","0"
"1011","1827"
"1003","1.5"
"1002","1"
"1001","1"
"8129P","55076.16"
"40","679531.95"
"41","1806582.93"
"42","5925.06"
"44","669379.37"
"45","446995.16"
"1022","26119.72"
"1021","60272.43"
"14P","-780707.16"
"1013","2797"
"1012","970"
"8329","874329.61"
"22/27","1458991.39"
"168","639.9"
"1023","86392.15"
"12002","1"
"12001","1"
"12003","1.5"
"8199P","1481809.9"
"62","100192.11"
"10/49","8331433.56"
"65","139003.78"
"66","449.83"
"21/28","1658991.39"
"20/58","8331433.56"
"8109","55076.16"
"10/11","77228.92"
"10/15","-1410646.1"
"75","4679.97"
"76","4412.5"
"8365","200000"
"170/4","7993947.87"
"1003P","1.9"
"1053","1.5"
"1052","1"
"1051","1"
"8395P","0"
"8912","7993947.87"
"450/3","0"
"54/58","26922.66"
"630","144319.63"
"65/66B","139003.78"
"6502","0"
"8129","0"
"8059P","27538.08"
"8329P","764691.15"
"1013P","3307"
"9903","-845975.65"
"9900","-441098.31"
"9901","-711651.84"
"9906","-1624827.62"
"9904","-845980.56"
"9905","-844120.46"
"42/48","1709978.61"
"76A","4412.5"
"8039","27538.08"
"8279","144319.63"
"8395","200000"
"892","0"
"440/4","669379.37"
"8169","883886.1"
"47/48","587679.02"
"780","0"
"789","1860.1"
"1023P","132878"
"172/3","1387.17"
"66A","449.83"
"8179","32375"
"8059","0"
"640/8","25591.96"
"50/53","35000"
"490/1","114545.94"
"30/36","4009858.69"
"29/58","6672442.17"
"17/49","9741439.76"
"8199","2333321"
"174/0","7992560.7"
"1203","1.5"
"1323","0.5"
"1202","1"
"1322","1"
"1201","1"
"902","0"
"67/77","4.91"
