
"Reference number","2023-00032975"
"Entity number","0445266820"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","M.B.D."
"Entity address street","Pallieter Weidestraat"
"Entity address number","67-69"
"Entity postal code","1501"
"Entity city","Buizingen"
"Entity country","België"
"General assembly date","2023-02-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","1453.37"
"111","18592.01"
"13","1860"
"14","-102419.78"
"17","498884.55"
"22","290820.62"
"23","135466.97"
"24","9739.82"
"28","1482.4"
"75/76B","1819.77"
"130/1","1860"
"41","1453.37"
"42","16094.35"
"44","21951.94"
"45","234.7"
"14P","-98576.39"
"8329","206386.1"
"22/27","436027.41"
"8199P","567923.81"
"10/49","456169.29"
"65","6166.71"
"21/28","437509.81"
"20/58","456169.29"
"10/11","18592.01"
"10/15","-81967.77"
"170/4","170884.55"
"178/9","328000"
"8395P","1482.4"
"450/3","234.7"
"54/58","9933.64"
"630","31349.21"
"65/66B","6166.71"
"8329P","175036.89"
"9903","-3793.67"
"9900","32754.06"
"9901","553.27"
"9906","-102419.78"
"9904","-3843.39"
"9905","-3843.39"
"42/48","39252.51"
"76B","1819.77"
"8279","31349.21"
"8395","1482.4"
"440/4","21951.94"
"8169","74489.7"
"47/48","971.52"
"172/3","170884.55"
"91611","290820.62"
"640/8","851.58"
"490/1","7272.47"
"29/58","18659.48"
"17/49","538137.06"
"8199","642413.51"
"1311","1860"
"91621","220000"
"67/77","49.72"
