
"Reference number","2022-20311121"
"Entity number","0508826366"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","MARINO ROOSEN"
"Entity address street","SINT SEBASTIAANSTRAAT"
"Entity address number","17"
"Entity postal code","3583"
"Entity city","Paal"
"Entity country","België"
"General assembly date","2022-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten Vennootschap"
"40/41","23759.13"
"492/3","728.98"
"111","25000"
"14","-26610.58"
"17","241961.62"
"22","255282.76"
"23","7302.45"
"24","6753.44"
"26","1336.20"
"8129P","150000"
"40","22452.70"
"41","1306.43"
"42","24403.51"
"44","18042.86"
"45","9165.57"
"14P","-1499.96"
"8329","74516.16"
"22/27","270674.85"
"8199P","52378.04"
"10/49","306027.62"
"65","6185.80"
"21/28","270674.85"
"20/58","306027.62"
"10/11","25000"
"10/15","-1610.58"
"170/4","241961.62"
"450/3","9165.57"
"54/58","10647.53"
"630","43211.84"
"65/66B","6185.80"
"8129","150000"
"8059P","150000"
"8329P","31304.32"
"9903","-24917.05"
"9900","25270.81"
"9901","-18731.25"
"9906","-26610.58"
"9904","-25110.62"
"9905","-25110.62"
"42/48","64947.60"
"8279","43211.84"
"440/4","18042.86"
"8169","292812.97"
"47/48","13335.66"
"172/3","226961.62"
"91611","255282.76"
"8059","150000"
"640/8","790.22"
"490/1","946.11"
"29/58","35352.77"
"17/49","307638.20"
"8199","345191.01"
"91631","206685.55"
"174/0","15000"
"91621","25000"
"67/77","193.57"
