
"Reference number","2026-00047096"
"Entity number","0461655959"
"Accounting period start date","2024-07-01"
"Accounting period end date","2025-06-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","BELSTAM - LOISIRS"
"Entity address street","Rue des Viviers au Bois (Bel)"
"Entity address number","428"
"Entity postal code","7970"
"Entity city","Beloeil"
"Entity country","Belgique"
"General assembly date","2026-01-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","575"
"492/3","9162"
"10","183520"
"13","1703"
"14","-18815"
"17","15766"
"22","176884"
"23","3183"
"26","6428"
"130","1703"
"6920","270"
"130/1","1703"
"41","575"
"44","1647"
"45","624"
"14P","-23939"
"791/2","0.00"
"8329","41462"
"22/27","186495"
"8199P","227957"
"10/49","196711"
"65","169"
"66","537"
"21/28","186495"
"20/58","196711"
"70","28148"
"10/11","183520"
"10/15","166408"
"178/9","15766"
"8912","15766"
"450/3","624"
"54/58","8948"
"630","2318"
"65/66B","169"
"691/2","270"
"8329P","39144"
"9903","5394"
"9900","9489"
"9901","5563"
"9906","-18545"
"9904","5394"
"9905","5394"
"60/61","18659"
"42/48","5375"
"8279","2318"
"440/4","1647"
"47/48","3104"
"66A","537"
"640/8","1071"
"490/1","693"
"29/58","10216"
"17/49","30303"
"8199","227957"
"100","183520"
