
"Reference number","2022-20356576"
"Entity number","0643882733"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","J & E Holdings"
"Entity address street","Rue des Verges"
"Entity address number","13/1"
"Entity postal code","6990"
"Entity city","Hotton"
"Entity country","België"
"General assembly date","2022-06-14"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","1142551.94"
"111","18600"
"13","1457690.47"
"14","0"
"17","642545.34"
"3","131286.59"
"22","1128366.07"
"23","4278.22"
"24","7072.95"
"75/76B","5807.04"
"133","1449580.47"
"6921","342283.51"
"694/7","0"
"8319","0.02"
"130/1","8110"
"40","220379.49"
"41","922172.45"
"42","256987.82"
"43","0"
"44","7801.56"
"45","439.44"
"46","36275.85"
"14P","-68410.98"
"791/2","0"
"8329","638120.57"
"22/27","1139717.24"
"8199P","1777837.81"
"10/49","2445359.73"
"65","10289.11"
"21/28","1139717.24"
"20/58","2445359.73"
"10/11","18600"
"10/15","1476290.47"
"75","5807.04"
"170/4","642545.34"
"450/3","439.44"
"54/58","31674.35"
"630","113780.31"
"65/66B","10289.11"
"691/2","342283.51"
"8329P","524340.24"
"9903","492045.49"
"9900","615933.37"
"9901","496527.56"
"9906","342283.51"
"9904","410694.49"
"9905","410694.49"
"42/48","326523.92"
"76B","0"
"8279","113780.31"
"440/4","7801.56"
"47/48","25019.25"
"172/3","642545.34"
"640/8","5625.5"
"490/1","129.61"
"30/36","131286.59"
"29/58","1305642.49"
"17/49","969069.26"
"8199","1777837.81"
"430/8","0"
"694","0"
"1311","8110"
"67/77","81351"
