
"Reference number","2023-00173129"
"Entity number","0460721195"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","BELMO"
"Entity address street","Leo Van Hullebuschstraat"
"Entity address number","80"
"Entity postal code","2900"
"Entity city","Schoten"
"Entity country","België"
"General assembly date","2023-06-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","17645"
"111","18592.01"
"8525","0"
"13","7792.54"
"14","-11070.82"
"17","33841.17"
"23","0"
"24","0"
"28","75000"
"75/76B","350.15"
"133","5933.34"
"8309","71.21"
"130/1","1859.2"
"40","17645"
"41","0"
"42","10260.12"
"44","3237.74"
"45","4169.67"
"14P","-36020.53"
"8329","3593.45"
"22/27","0"
"8199P","9500.24"
"10/49","94768.92"
"65","2355.43"
"21/28","75000"
"20/58","94768.92"
"10/11","18592.01"
"10/15","15313.73"
"75","350.15"
"8365","75000"
"170/4","33841.17"
"450/3","4169.67"
"54/58","1369.59"
"630","220"
"65/66B","2355.43"
"8329P","3444.66"
"9903","25179.68"
"9900","28048.95"
"9901","27184.96"
"9906","-11070.82"
"9904","24949.71"
"9905","24949.71"
"42/48","45614.02"
"76A","9492.42"
"8279","220"
"8395","75000"
"440/4","3237.74"
"47/48","27946.49"
"172/3","33841.17"
"8179","5906.79"
"640/8","643.99"
"490/1","754.33"
"29/58","19768.92"
"17/49","79455.19"
"8199","3593.45"
"1311","1859.2"
"67/77","229.97"
