
"Reference number","2025-00203267"
"Entity number","0448202455"
"Accounting period start date","2023-10-01"
"Accounting period end date","2024-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","COMPAGNIE REGIONALE MOBILIERE ET IMMOBILIERE"
"Entity address street","Avenue des Celtes"
"Entity address number","20"
"Entity address box","9"
"Entity postal code","1040"
"Entity city","Etterbeek"
"Entity country","Belgique"
"General assembly date","2025-03-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","111055.86"
"10","371840.29"
"13","331.24"
"14","-579415.02"
"17","231632.56"
"22","64502.58"
"23","5862.44"
"24","7476.01"
"28","256.56"
"130","331.24"
"8319","9319.73"
"130/1","331.24"
"40","38067.48"
"41","72988.38"
"44","42440.67"
"45","1170.58"
"14P","-499935.30"
"8329","9319.73"
"22/27","77841.03"
"8219","0"
"8199P","70225.99"
"10/49","192945.75"
"66","3223.42"
"21/28","78097.59"
"20/58","192945.75"
"175","95632.56"
"10/11","371840.29"
"10/15","-207243.49"
"170/4","136000"
"8395P","256.56"
"8912","231632.56"
"8259","0"
"450/3","1170.58"
"54/58","3792.30"
"630","9319.68"
"65/66B","3223.42"
"9903","-79479.72"
"9900","-61005.42"
"9901","-76256.30"
"9906","-579415.02"
"9904","-79479.72"
"9905","-79479.72"
"42/48","168556.68"
"8395","256.56"
"440/4","42440.67"
"8169","16934.77"
"47/48","124945.43"
"66B","3223.42"
"640/8","5931.20"
"29/58","114848.16"
"17/49","400189.24"
"8199","87160.76"
"174/0","136000"
"100","371840.29"
