
"Reference number","2025-00507510"
"Entity number","0628792701"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","RESTAURANT MARKT 38"
"Entity address street","Sint-Sebastiaanshof"
"Entity address number","12"
"Entity postal code","8970"
"Entity city","Poperinge"
"Entity country","België"
"General assembly date","2025-08-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","1698.45"
"492/3","687.17"
"111","18600"
"8525","0"
"14","-86790.92"
"17","30123.66"
"21","250"
"28","5475.78"
"8129P","8750"
"40","513.04"
"41","1185.41"
"42","5255.19"
"43","2534.38"
"45","1282.56"
"14P","-88788.96"
"10/49","7424.23"
"65","2261.62"
"21/28","5725.78"
"20/58","7424.23"
"10/11","18600"
"10/15","-68190.92"
"170/4","30123.66"
"8395P","5475.78"
"450/3","1282.56"
"54/58","0"
"630","1000"
"65/66B","2261.62"
"8129","9750"
"8059P","10000"
"9903","1998.04"
"9900","5773"
"9901","4259.66"
"9906","-86790.92"
"9904","1998.04"
"9905","1998.04"
"42/48","44804.32"
"8395","5475.78"
"47/48","35732.19"
"172/3","30123.66"
"66A","0"
"8059","10000"
"640/8","513.34"
"29/58","1698.45"
"8079","1000"
"17/49","75615.15"
"430/8","2534.38"
