
"Reference number","2024-00543510"
"Entity number","0461145423"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","TOP-SERVICE"
"Entity address street","GROENLAAN"
"Entity address number","60"
"Entity postal code","9550"
"Entity city","Herzele"
"Entity country","België"
"General assembly date","2023-12-08"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","2102.59"
"454/9","3753.28"
"1213","0.9"
"1212","1"
"10","18600"
"13","123144.21"
"14","-160327.93"
"17","147114.4"
"3","14652"
"1103","0.9"
"1102","1"
"22","234012.44"
"24","11119.57"
"75/76B","0.01"
"130","1860"
"133","121284.21"
"1011","862"
"1003","0.9"
"1002","0.5"
"1001","0.5"
"130/1","1860"
"41","2102.59"
"42","13880.73"
"44","817.42"
"45","5310.22"
"1022","16486"
"1021","18503.81"
"14P","-100856.99"
"1013","1630"
"1012","768"
"8329","171660.32"
"22/27","245132.01"
"1023","34989.81"
"8199P","416792.33"
"62","34989.81"
"10/49","285612.7"
"65","3593.49"
"21/28","245132.01"
"20/58","285612.7"
"10/11","18600"
"10/15","-18583.72"
"75","0.01"
"170/4","62114.4"
"1003P","0.5"
"1053","0.9"
"1052","1"
"178/9","85000"
"12103","0.9"
"12102","1"
"450/3","1556.94"
"54/58","22476.95"
"630","20448.13"
"65/66B","3593.49"
"8329P","151212.19"
"1013P","516"
"9903","-59470.94"
"9900","6274.71"
"9901","-55877.46"
"9906","-160327.93"
"9904","-59470.94"
"9905","-59470.94"
"42/48","157082.02"
"76A","100"
"8279","20448.13"
"440/4","817.42"
"47/48","137073.65"
"1023P","18338.18"
"172/3","62114.4"
"640/8","6714.23"
"490/1","1249.15"
"30/36","14652"
"29/58","40480.69"
"17/49","304196.42"
"8199","416792.33"
"100","18600"
"1323","0.9"
"1322","1"
