
"Reference number","2023-00524341"
"Entity number","0669697304"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","OPTIMUM IT"
"Entity address street","Warande"
"Entity address number","22"
"Entity postal code","9971"
"Entity city","Lembeke"
"Entity country","België"
"General assembly date","2023-12-04"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","26151.12"
"110","18600"
"17","42014.92"
"23","2831.62"
"24","6925.16"
"25","78919.46"
"8309","55231"
"694/7","66173.55"
"40","23798.86"
"41","2352.26"
"42","12028.34"
"44","141.45"
"45","22193.15"
"8329","27800.56"
"22/27","88676.24"
"8199P","75598.55"
"10/49","153714.39"
"65","1984.14"
"21/28","88676.24"
"20/58","153714.39"
"10/11","18600"
"10/15","18600"
"170/4","42014.92"
"450/3","22193.15"
"54/58","38887.03"
"630","17976.88"
"65/66B","1984.14"
"8329P","65054.68"
"9903","81975.05"
"9900","102549.16"
"9901","83959.19"
"9906","66173.55"
"9904","66173.55"
"9905","66173.55"
"42/48","93099.47"
"76A","17500"
"8279","17976.88"
"440/4","141.45"
"8169","96109.25"
"47/48","58736.53"
"172/3","42014.92"
"8179","55231"
"640/8","613.09"
"29/58","65038.15"
"17/49","135114.39"
"8199","116476.8"
"694","66173.55"
"67/77","15801.5"
