
"Reference number","2026-00049252"
"Entity number","0548932502"
"Accounting period start date","2025-01-01"
"Accounting period end date","2025-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel Albert 1"
"Entity address street","Koning Albert I-laan"
"Entity address number","2"
"Entity postal code","8000"
"Entity city","Brugge"
"Entity country","België"
"General assembly date","2026-02-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","7739.52"
"9500","7739.52"
"454/9","3874.9"
"9062","206025.75"
"110","828000"
"1213","0.8"
"1212","1"
"5813","13.43"
"14","-152508.25"
"17","147599.76"
"1103","0.8"
"1102","1"
"22","894096.49"
"23","33517.17"
"24","1550.68"
"28","304"
"75/76B","921.08"
"9087","0.8"
"1011","214"
"1003","0.8"
"1002","1"
"8129P","309511.28"
"41","7739.52"
"42","58425.99"
"44","16105.3"
"45","47529.33"
"1022","33297.38"
"1021","5426.99"
"14P","-168117.77"
"1013","1527"
"1012","1313"
"8329","1446521.91"
"22/27","929164.34"
"1023","38724.37"
"8199P","2351540.16"
"62","38724.37"
"10/49","945152.13"
"65","18873.69"
"21/28","929468.34"
"20/58","945152.13"
"10/11","828000"
"10/15","675491.75"
"75","921.08"
"170/4","147599.76"
"1003P","1.9"
"1053","0.8"
"1052","1"
"8395P","304"
"8912","147599.76"
"12103","0.8"
"12102","1"
"450/3","43654.43"
"54/58","5498.49"
"630","49682.55"
"65/66B","18873.69"
"8129","309511.28"
"8922","206025.75"
"8059P","309511.28"
"8329P","1396839.36"
"1013P","4025"
"9903","34638.24"
"9900","159185.12"
"9901","52590.85"
"9906","-152508.25"
"9904","15609.52"
"9905","15609.52"
"42/48","122060.62"
"8279","49682.55"
"2053","34.8"
"2052","1"
"2051","34"
"8395","304"
"892","206025.75"
"440/4","16105.3"
"8169","24146.09"
"1023P","64874.62"
"172/3","147599.76"
"91611","894096.49"
"8059","309511.28"
"640/8","18187.35"
"490/1","2445.78"
"3053","34.8"
"3052","1"
"3051","34"
"29/58","15683.79"
"17/49","269660.38"
"8199","2375686.25"
"58132","13.43"
"91621","785000"
"1323","0.8"
"1322","1"
"67/77","19028.72"
