
"Reference number","2024-00090348"
"Entity number","0423779043"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","Tabora"
"Entity address street","Pl. De La Vieille Halle Aux Blés"
"Entity address number","29"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2024-05-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","54790.81"
"9500","54790.81"
"8525","835"
"10","245210.65"
"13","228513.87"
"14","-465726.73"
"17","220428.69"
"22","277454.18"
"23","760"
"24","1783.45"
"28","12279.19"
"75/76B","2672.1"
"130","247.89"
"133","228265.98"
"130/1","247.89"
"41","54790.81"
"42","30174.46"
"43","3786.61"
"44","21841.73"
"14P","-464098.82"
"8329","571032.44"
"22/27","279997.63"
"8199P","850627.07"
"10/49","349287.24"
"65","3930.2"
"21/28","292276.82"
"20/58","349287.24"
"10/11","245210.65"
"10/15","7997.79"
"75","2672.1"
"170/4","220428.69"
"8395P","13114.19"
"54/58","1650.32"
"630","29003.93"
"65/66B","3930.2"
"8329P","542028.51"
"9903","-1627.91"
"9900","37006.88"
"9901","-369.81"
"9906","-465726.73"
"9904","-1627.91"
"9905","-1627.91"
"42/48","120860.76"
"8279","29003.93"
"8395","13114.19"
"440/4","21841.73"
"8169","403"
"47/48","65057.96"
"172/3","220428.69"
"640/8","8372.76"
"490/1","569.29"
"29/58","57010.42"
"17/49","341289.45"
"8199","851030.07"
"430/8","3786.61"
"100","270000"
"101","24789.35"
"8515","835"
