
"Reference number","2023-00224512"
"Entity number","0435994511"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","De Warre"
"Entity address street","Ketelstraat"
"Entity address number","77"
"Entity postal code","3680"
"Entity city","Maaseik"
"Entity country","België"
"General assembly date","2023-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","116107.98"
"9500","1019000"
"492/3","26616.36"
"110","15875822.02"
"8525","0"
"14","-7695298.55"
"3","400.43"
"22","6346756.94"
"23","226335.84"
"24","16928.45"
"26","1320335.4"
"28","1019870"
"75/76B","32570.18"
"8309","135657.25"
"1011","0"
"1001","0"
"40","103465.17"
"41","12642.81"
"44","67849.51"
"45","5086.57"
"1021","0"
"14P","-7738000.16"
"1013","0"
"8329","8854958.87"
"22/27","7910356.63"
"1023","0"
"8199P","15812218.9"
"62","0"
"10/49","9139685.91"
"65","26630.28"
"66","57777"
"21/28","8930226.63"
"20/58","9139685.91"
"10/11","15875822.02"
"10/15","8180523.47"
"75","32570.18"
"76","43920.77"
"8365","1019000"
"1003P","0.2"
"8395P","870"
"450/3","5086.57"
"54/58","47377.68"
"630","587287.26"
"65/66B","26630.28"
"6502","0"
"8329P","8403328.86"
"1013P","304"
"9903","43663.11"
"9900","725966.75"
"9901","37723.21"
"9906","-7695298.55"
"9904","42701.61"
"9905","42701.61"
"42/48","932546.08"
"76A","43920.77"
"8279","587287.26"
"8395","1019870"
"440/4","67849.51"
"8169","1198021.65"
"47/48","859610"
"1023P","10684.22"
"66A","57777"
"8179","244925.05"
"640/8","43179.28"
"490/1","45573.19"
"3053","0.2"
"3052","1"
"30/36","400.43"
"29/58","209459.28"
"17/49","959162.44"
"8199","16765315.5"
"67/77","961.5"
