
"Reference number","2024-00332282"
"Entity number","0448426644"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DOS-DOC"
"Entity address street","OLMENLAAN"
"Entity address number","18"
"Entity postal code","1820"
"Entity city","Steenokkerzeel"
"Entity country","België"
"General assembly date","2024-05-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"10","244000"
"14","-252225.7"
"17","96902.05"
"22","71139.14"
"23","572.13"
"28","2285.33"
"42","14683.37"
"44","3433.31"
"45","689"
"14P","-234847.49"
"8329","813978.34"
"22/27","71711.27"
"8199P","489059.97"
"10/49","145220.33"
"65","5682.98"
"21/28","73996.6"
"20/58","145220.33"
"10/11","244000"
"10/15","-8225.7"
"170/4","96902.05"
"8395P","2285.33"
"8259","396629.64"
"450/3","689"
"54/58","68141.32"
"630","3781.58"
"65/66B","5682.98"
"8329P","810196.76"
"9903","-17378.21"
"9900","150.4"
"9901","-11695.23"
"9906","-252225.7"
"9904","-17378.21"
"9905","-17378.21"
"42/48","56543.98"
"8279","3781.58"
"8395","2285.33"
"440/4","3433.31"
"47/48","37738.3"
"172/3","96902.05"
"640/8","8064.05"
"490/1","3082.41"
"29/58","71223.73"
"17/49","153446.03"
"8199","489059.97"
"8259P","396629.64"
"100","244000"
