
"Reference number","2022-20324312"
"Entity number","0417050807"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","MIRCOR"
"Entity address street","Rue Saint-Joseph"
"Entity address number","35"
"Entity postal code","6927"
"Entity city","Tellin"
"Entity country","Belgique"
"General assembly date","2022-03-31"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","SRL"
"40/41","36685.76"
"9500","32879.10"
"10","18592.01"
"13","118324.02"
"14","568753.23"
"22","96909.19"
"23","449.43"
"24","29970.52"
"26","290485.57"
"28","359.07"
"75/76B","2892.60"
"130","1860.00"
"133","116464.02"
"694/7","1600.00"
"130/1","1860.00"
"8129P","4340.00"
"40","157.30"
"41","36528.46"
"44","5926.02"
"45","8455.86"
"14P","556712.33"
"8329","1955158.99"
"22/27","417814.71"
"8199P","2339326.45"
"10/49","725076.14"
"65","510.21"
"21/28","418173.78"
"20/58","725076.14"
"70","137980.58"
"10/11","18592.01"
"10/15","705669.26"
"75","0.04"
"8395P","359.07"
"450/3","8455.86"
"54/58","266495.15"
"630","55419.14"
"65/66B","510.21"
"8129","4340.00"
"8059P","4340.00"
"8329P","1899739.85"
"9903","21133.76"
"9900","80590.55"
"9901","18751.37"
"9906","570353.23"
"9904","13640.90"
"9905","13640.90"
"60/61","57390.03"
"42/48","19406.88"
"76B","2892.56"
"8279","55419.14"
"8395","359.07"
"440/4","5926.02"
"8169","33647.25"
"47/48","5025.00"
"8059","4340.00"
"640/8","6420.04"
"490/1","3721.45"
"29/58","306902.36"
"17/49","19406.88"
"8199","2372973.70"
"694","1600.00"
"100","18592.01"
"67/77","7492.86"
