
"Reference number","2022-20240424"
"Entity number","0427164442"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m02-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","AUBERGE DE POTEAUPRE"
"Entity address street","RUE DE POTEAUPRE"
"Entity address number","5"
"Entity postal code","6464"
"Entity city","Bourlers"
"Entity country","Belgique"
"General assembly date","2022-06-29"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société en nom collectif"
"1213","9.6"
"1212","3"
"1211","8"
"10032P","9.9"
"3","94508.8"
"5831","1"
"5832","8"
"5833","798.21"
"1011","12402"
"100P","1034955.47"
"8052P","123946.76"
"1003","14.5"
"1002","4.7"
"1001","11.3"
"10031P","5.7"
"10231P","170482.91"
"1022","118920.63"
"1021","419938.49"
"1013","15983"
"1012","3581"
"10232P","313479.29"
"1033","15945.02"
"1023","538859.12"
"609","18188.11"
"617","212207.93"
"170/4","109277.48"
"1053","14"
"1052","4"
"1051","12"
"620","317525.53"
"621","85375.79"
"622","20875.84"
"623","115081.96"
"8912","109277.48"
"630","104902.07"
"65/66B","17577.17"
"10011","4"
"10012","7.3"
"640","6442.28"
"10022","3.7"
"10021","1"
"664/7","1318.83"
"650","7040.09"
"10231","173953.05"
"10232","364906.07"
"440/4","79531.9"
"1023P","483962.2"
"66A","2185.3"
"640/8","6442.28"
"10211","148650.79"
"10212","271287.7"
"10222","93618.37"
"10221","25302.26"
"285/8","49.58"
"492/3","311.21"
"600/8","649779.36"
"8303","495.87"
"8301","3392.94"
"8302","41028.83"
"75/76B","5667.26"
"8321","2071493.36"
"8322","424981.53"
"8323","95176.05"
"8324","5999.02"
"130/1","247.89"
"12112","3"
"12111","7"
"12113","8.6"
"12121","1"
"22/27","716190.68"
"12123","1"
"10/49","1401959.87"
"20/58","1401959.87"
"10/11","1034955.47"
"10/15","1098682.29"
"8122","123946.76"
"285/8P","49.58"
"764/8","25088.25"
"9461","217.84"
"54/58","513260.8"
"1501","5.2"
"1511","10344"
"8163","22770.65"
"8161","126318.09"
"8162","56950.47"
"1521","212207.93"
"8171","4024.72"
"8172","41263.52"
"8173","495.87"
"490/1","15808.93"
"8192","498248.35"
"8193","124533.2"
"8191","2685060.07"
"8194","5999.02"
"9291","57275.85"
"1323","12.6"
"1322","3"
"1321","11"
"40/41","62141.08"
"1341","1"
"454/9","60558.01"
"9073","2082.2"
"9077","60558.01"
"1103","14"
"1102","4"
"1343","1.4"
"1101","12"
"1342","1"
"9087","14.5"
"9088","15983"
"9086","16"
"9098","10344"
"9097","5.2"
"10132P","9992"
"10131P","5129"
"740","46233.64"
"10332P","13735.19"
"6630","866.47"
"450/3","2082.2"
"10132","11963"
"8802","109277.48"
"10131","4020"
"8801","48166.68"
"1013P","15121"
"9903","182743.12"
"9901","194653.03"
"9906","-66575.77"
"9904","182743.12"
"9905","182743.12"
"42/48","193688.89"
"76A","25088.25"
"10112","9078"
"10111","3324"
"8842","97221.9"
"10331P","6502.62"
"8841","33333.36"
"652/9","10537.08"
"10121","696"
"10122","2885"
"8851","14833.32"
"8852","12055.58"
"8192P","482561.4"
"70/76A","2072547.52"
"10332","12038.09"
"10331","3906.93"
"30/36","94508.8"
"29/58","685719.61"
"8191P","2562766.7"
"30/31","4659.09"
"1033P","20237.81"
"17/49","303277.58"
"8194P","5999.02"
"8193P","102258.42"
"100","1034955.47"
"8322P","442878.3"
"10","1034955.47"
"13","38333.28"
"14","-66575.77"
"15","91969.31"
"17","109277.48"
"9505","4800"
"8321P","1999890.09"
"22","613566.71"
"23","73266.82"
"24","29357.15"
"12011","3"
"28","49.58"
"60/66A","1877894.49"
"130","247.89"
"133","38085.39"
"12013","3"
"8324P","5999.02"
"34","89849.71"
"12022","1"
"12023","0.4"
"8323P","88898.12"
"40","53827.44"
"41","8313.64"
"42","48166.68"
"44","79531.9"
"45","62640.21"
"46","2246.5"
"14P","-249318.89"
"9311","57275.85"
"12001","1"
"60","667967.47"
"12003","1"
"61","557538.25"
"62","538859.12"
"65","17577.17"
"66","2185.3"
"21/28","716240.26"
"10031","4.4"
"173","97221.9"
"174","12055.58"
"10032","10.1"
"70","1681762"
"74","365697.27"
"75","5667.26"
"76","25088.25"
"752/9","5667.26"
"1003P","15.6"
"9351","52271.52"
"9125","5667.26"
"8273","6773.8"
"8271","74996.21"
"8272","23132.06"
"8122P","123946.76"
"47/48","1103.6"
"9371","52271.52"
"9146","204006.09"
"9147","31446"
"9145","158685.75"
"8052","123946.76"
"9391","500000"
"284/8","49.58"
"1203","4.4"
"1202","1"
"1201","4"
