
"Reference number","2022-20020740"
"Entity number","0649842689"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","EXPLORERS"
"Entity address street","Perkamentstraat"
"Entity address number","16"
"Entity postal code","9000"
"Entity city","Gent"
"Entity country","België"
"General assembly date","2022-03-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","4724.8"
"10","6200"
"13","125.75"
"14","2025.73"
"130","125.75"
"130/1","125.75"
"40","4410.45"
"41","314.35"
"44","705.66"
"14P","2389.28"
"10/49","9057.14"
"65","29"
"20/58","9057.14"
"10/11","6200"
"10/15","8351.48"
"631/4","1470.15"
"54/58","4332.34"
"65/66B","29"
"9903","-3419.75"
"9900","-1865.7"
"9901","-3390.75"
"9906","2025.73"
"9904","-3419.75"
"9905","-363.55"
"42/48","705.66"
"440/4","705.66"
"789","3056.2"
"640/8","54.9"
"29/58","9057.14"
"17/49","705.66"
"100","18600"
"101","12400"
