
"Reference number","2023-00346440"
"Entity number","0500733596"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOP!NVEST"
"Entity address street","Hoornstraat"
"Entity address number","8"
"Entity postal code","8340"
"Entity city","Damme"
"Entity country","België"
"General assembly date","2023-05-12"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","261032.7"
"492/3","23132.08"
"1341","1"
"454/9","7814.74"
"111","51916245"
"1213","1"
"1211","1"
"13","1653000"
"14","34356287.58"
"17","1533489.08"
"1103","1"
"1343","1"
"1101","1"
"22","5425632.85"
"24","334554.6"
"27","24667.18"
"28","80356770.91"
"29","6130000"
"75/76B","5067193.09"
"9087","1"
"1011","1474"
"694/7","1446000"
"1003","1"
"1001","1"
"130/1","1653000"
"40","87917.44"
"41","173115.26"
"42","2863868.31"
"43","11.48"
"44","33731.36"
"45","7814.74"
"14P","31404757.82"
"1013","1474"
"8329","470217.85"
"12111","1"
"12113","1"
"22/27","5784854.63"
"8199P","1610989.64"
"62","45554.42"
"10/49","94075758.18"
"65","133548.27"
"21/28","86141625.54"
"20/58","94075758.18"
"291","6130000"
"10/11","51916245"
"10/15","87925532.58"
"75","5067193.09"
"8365","43218.96"
"170/4","1533489.08"
"1053","1"
"1051","1"
"8395P","80313551.95"
"8912","1533489.08"
"54/58","1229604.86"
"630","251281.08"
"65/66B","133548.27"
"8329P","218936.77"
"9903","4389207.92"
"9900","-234103.91"
"9901","-544436.9"
"9906","35802287.58"
"9904","4397529.76"
"9905","4397529.76"
"42/48","4593604.44"
"8279","251281.08"
"2053","1"
"2051","1"
"8395","80356770.91"
"440/4","33731.36"
"8169","4644082.84"
"47/48","1688178.55"
"172/3","1533489.08"
"640/8","13497.49"
"50/53","224327.95"
"490/1","89167.13"
"29/58","7934132.64"
"17/49","6150225.6"
"8199","6255072.48"
"430/8","11.48"
"694","1446000"
"1311","1653000"
"67/77","-8321.84"
