
"Reference number","2022-20060429"
"Entity number","0654751681"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Simco"
"Entity address street","Amerikaanse straat"
"Entity address number","170"
"Entity postal code","1050"
"Entity city","Elsene"
"Entity country","België"
"General assembly date","2022-05-15"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","10763.52"
"454/9","5112.59"
"111","10000"
"8525","0"
"13","1860"
"14","-16553.12"
"17","6504.41"
"23","4487.92"
"24","16963.03"
"28","699.73"
"75/76B","4.51"
"130/1","1860"
"40","10763.52"
"42","7259.05"
"44","35175.23"
"45","17883.34"
"46","70938.92"
"14P","-16892.24"
"8329","28858.75"
"22/27","21450.95"
"8199P","43897.27"
"62","40035.71"
"10/49","134803.34"
"65","1478.04"
"21/28","22150.68"
"20/58","134803.34"
"10/11","10000"
"10/15","-4693.12"
"75","4.51"
"170/4","6504.41"
"8395P","699.73"
"450/3","12770.75"
"54/58","101889.14"
"630","7768.86"
"65/66B","1478.04"
"8329P","21089.89"
"9903","6535.1"
"9900","56576.16"
"9901","8008.63"
"9906","-16553.12"
"9904","339.12"
"9905","339.12"
"42/48","132992.05"
"8279","7768.86"
"8395","699.73"
"440/4","35175.23"
"8722","0"
"8169","6412.43"
"47/48","1735.51"
"172/3","6504.41"
"640/8","762.96"
"29/58","112652.66"
"17/49","139496.46"
"8199","50309.7"
"1311","1860"
"67/77","6195.98"
