
"Reference number","2024-00435228"
"Entity number","0475176274"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m81-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","ROCKS 'N RIVERS BELGIUM"
"Entity address street","Avenue de la Vallée"
"Entity address number","8"
"Entity postal code","5530"
"Entity city","Yvoir"
"Entity country","Belgique"
"General assembly date","2024-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","208415.38"
"492/3","170052.63"
"454/9","11702.63"
"111","6199.99"
"13","100212.32"
"14","-73564.10"
"16","32784.11"
"1103","1.8"
"1102","3"
"1343","1.8"
"1342","3"
"22","48773.98"
"23","53551.12"
"24","4566.20"
"75/76B","544.52"
"9087","1.7"
"132","98352.32"
"1003","1.7"
"1002","2.8"
"130/1","1860"
"40","67083.44"
"41","141331.94"
"45","43767.45"
"1022","92506.43"
"14P","-41369.69"
"1013","3112"
"1012","3112"
"8329","215485.24"
"22/27","106891.30"
"168","32784.11"
"1023","92506.43"
"12002","3"
"12003","1.8"
"8199P","290625.07"
"62","92506.43"
"10/49","538452.40"
"65","5219.29"
"21/28","106891.30"
"20/58","538452.40"
"10/11","6199.99"
"10/15","32848.21"
"75","544.52"
"1003P","1.2"
"1053","1.8"
"1052","3"
"450/3","32064.82"
"54/58","218804.21"
"630","29319.71"
"65/66B","5219.29"
"8329P","186165.53"
"1013P","1880"
"9903","-32721.44"
"9900","94828.61"
"9901","-28046.67"
"9906","-73564.10"
"9904","-32529.94"
"9905","-32194.41"
"42/48","302767.45"
"8279","29319.71"
"2053","0.5"
"2052","1"
"8169","31751.47"
"47/48","259000"
"780","111.84"
"789","335.53"
"1023P","57811.53"
"640/8","1049.14"
"490/1","4341.51"
"29/58","431561.10"
"17/49","472820.08"
"8199","322376.54"
"1311","1860"
"1203","1.8"
"1202","3"
"67/77","-79.66"
