
"Reference number","2023-00385337"
"Entity number","0560870331"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","NEWTON DESIGN S.P.R.L."
"Entity address street","RUE NEWTON"
"Entity address number","1"
"Entity postal code","1000"
"Entity city","Bruxelles"
"Entity country","Belgique"
"General assembly date","2023-06-17"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","39011.69"
"492/3","0"
"111","670000"
"14","-346573.65"
"17","506986.94"
"21","0"
"22","810611.06"
"24","5180.82"
"28","1000"
"75/76B","0.01"
"8129P","1514.33"
"40","30825.72"
"41","8185.97"
"42","42506.05"
"43","3500"
"44","28663.73"
"45","11.53"
"14P","-333921.84"
"8329","478298.38"
"22/27","815791.88"
"8199P","1294090.26"
"10/49","920258.7"
"65","14508.78"
"21/28","816791.88"
"20/58","920258.7"
"10/11","670000"
"10/15","323426.35"
"75","0.01"
"170/4","506986.94"
"8395P","1000"
"450/3","11.53"
"54/58","20462.41"
"630","87278.24"
"65/66B","14508.78"
"8129","2300"
"8059P","2300"
"8329P","391805.81"
"8029","0"
"9903","-12651.81"
"9900","101043.38"
"9901","1856.96"
"9906","-346573.65"
"9904","-12651.81"
"9905","-12651.81"
"42/48","89845.41"
"8279","86492.57"
"8395","1000"
"440/4","28663.73"
"8169","0"
"47/48","15164.1"
"172/3","506986.94"
"8059","2300"
"640/8","11908.18"
"439","3500"
"490/1","43992.72"
"29/58","103466.82"
"8079","785.67"
"17/49","596832.35"
"8199","1294090.26"
