
"Reference number","2022-20063030"
"Entity number","0416250160"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOTEL AMBASSADEUR"
"Entity address street","Wapenplein"
"Entity address number","8"
"Entity address box","A"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2022-06-13"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","196428.94"
"1341","1"
"454/9","27034.94"
"1213","9"
"1212","3"
"1211","6"
"10","221973.38"
"13","2205.3"
"14","-60999.58"
"17","112743.77"
"1343","2"
"1342","1"
"23","178982.33"
"24","6897.19"
"26","84509.81"
"28","158604.33"
"1121","3"
"75/76B","20955.97"
"132","178.68"
"133","2026.62"
"1113","11"
"1111","11"
"1011","99454"
"1003","13.3"
"1123","6"
"1002","2.3"
"1122","3"
"1001","12.3"
"40","326.7"
"41","196102.24"
"42","108996.32"
"44","164625.53"
"45","32434.94"
"1022","11951"
"1021","201235"
"14P","-141015.9"
"1013","106925"
"1012","7471"
"8329","1420145.77"
"12111","1"
"12113","1"
"22/27","270389.33"
"1023","213186"
"12001","8"
"12003","8"
"8199P","1682954.61"
"62","227926.56"
"10/49","656448.62"
"65","18825.7"
"66","45"
"21/28","428993.66"
"20/58","656448.62"
"10/11","221973.38"
"10/15","163179.1"
"75","20955.97"
"170/4","112743.77"
"1003P","12.2"
"8395P","158604.33"
"12101","5"
"8912","112743.77"
"12103","8"
"12102","3"
"450/3","5400"
"54/58","31026.02"
"630","51553.48"
"65/66B","18825.7"
"8329P","1368592.29"
"1013P","13203"
"9903","121843.46"
"9900","413650.12"
"9901","119713.19"
"9906","-60999.58"
"9904","80016.32"
"9905","80016.32"
"42/48","380525.75"
"8279","51553.48"
"8395","158604.33"
"440/4","164625.53"
"8169","7580.49"
"47/48","74468.96"
"1023P","298778.23"
"172/3","112743.77"
"66A","45"
"640/8","14411.89"
"29/58","227454.96"
"17/49","493269.52"
"8199","1690535.1"
"100","221973.38"
"1203","8"
"1323","15"
"1322","2"
"1201","8"
"1321","13"
"67/77","41827.14"
