
"Reference number","2025-00262846"
"Entity number","0464301980"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HASHOTEL"
"Entity address street","Sint-Jozefsstraat"
"Entity address number","2 10"
"Entity postal code","3500"
"Entity city","Hasselt"
"Entity country","België"
"General assembly date","2025-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","119118.84"
"9500","10070"
"492/3","3385.96"
"1341","1"
"454/9","261642.6"
"58032","359.78"
"9062","4794682.06"
"1213","15.4"
"1212","1"
"1211","15"
"5811","1"
"5812","7"
"5813","189.63"
"10","2090020"
"12","12788.01"
"13","142791.73"
"14","0"
"17","5716882.97"
"3","65508.31"
"1103","35"
"1343","1"
"1101","35"
"5821","20"
"5822","880"
"5823","23295"
"21","13258.69"
"22","8311978.92"
"23","410217.1"
"24","160693.29"
"12011","12"
"75/76B","5403.35"
"9087","36.6"
"130","142791.73"
"1113","0.4"
"1112","1"
"12013","12"
"6920","133791.73"
"5831","16"
"5832","704"
"5833","16835"
"8309","525411.43"
"5851","1"
"12021","3"
"1011","68927"
"1003","36.6"
"1002","9"
"1001","33.1"
"5841","1"
"5842","746"
"12023","3"
"5843","3028.36"
"130/1","142791.73"
"8129P","14746.62"
"40","84888.76"
"41","34230.08"
"42","641437.59"
"44","454967.34"
"45","313272.29"
"1022","121752.22"
"1021","1824351.2"
"14P","-156784.9"
"1013","73527"
"1012","4600"
"5852","296"
"12112","1"
"8329","9414266.76"
"5853","1476.14"
"12111","7"
"12113","7.4"
"12121","2"
"22/27","8882889.31"
"1023","1946103.42"
"12123","2"
"12001","5"
"12003","5"
"8199P","18383559.7"
"62","1946103.42"
"10/49","9402275.25"
"65","166263.31"
"66","22860"
"21/28","8896148"
"20/58","9402275.25"
"10/11","2090020"
"10/15","2245599.74"
"75","5403.35"
"76","60190.99"
"170/4","4153244.47"
"1003P","37.1"
"631/4","9006.1"
"1053","35.4"
"1052","1"
"1051","35"
"178/9","1563638.5"
"12101","6"
"8912","1952893.14"
"8913","3763989.83"
"12103","6"
"450/3","51629.69"
"54/58","242818.08"
"630","659484.35"
"65/66B","166263.31"
"6502","0"
"8129","19072.34"
"8922","4794682.06"
"8059P","32331.03"
"691/2","133791.73"
"8329P","9284519.56"
"1013P","66802"
"9903","290972.93"
"9900","3160775.8"
"9901","451832.89"
"9906","133791.73"
"9904","290576.63"
"9905","290576.63"
"42/48","1436406.58"
"76A","60190.99"
"91711","272683"
"8279","655158.63"
"2053","1941.1"
"2052","113"
"2051","1896"
"892","4794682.06"
"440/4","454967.34"
"8169","439007.8"
"47/48","26729.36"
"1023P","1809001.51"
"172/3","4153244.47"
"66A","22860"
"8179","525411.43"
"66B","0"
"91611","8311978.92"
"8059","32331.03"
"640/8","71489.04"
"490/1","78682.02"
"3053","1945"
"3052","118"
"3051","1898"
"30/36","65508.31"
"29/58","506127.25"
"8079","4325.72"
"17/49","7156675.51"
"8199","18297156.07"
"91631","6531800"
"58132","189.63"
"91621","822683"
"100","2090020"
"1203","20"
"1323","34.4"
"1322","1"
"1201","20"
"1321","34"
"902","0"
"5801","2"
"67/77","396.3"
"5802","14"
"5803","359.78"
