
"Reference number","2022-20014269"
"Entity number","0457448535"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LE MOULIN SIMONIS S.A."
"Entity address street","Le Moulin Simonis"
"Entity address number","1"
"Entity postal code","5550"
"Entity city","Vresse-sur-Semois"
"Entity country","Belgique"
"General assembly date","2022-03-21"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","239058.39"
"9500","11001.55"
"454/9","20392.96"
"10","235500"
"9078","19750"
"13","187371.4"
"14","-27706.41"
"15","22853.58"
"17","1159968.94"
"3","231357.76"
"22","1433362.68"
"23","186083.95"
"24","70653.72"
"28","500"
"75/76B","5865.16"
"130","23550"
"133","163821.4"
"130/1","23550"
"8129P","2590"
"40","146304.05"
"41","92754.34"
"42","55822.98"
"43","2682.75"
"44","254463.99"
"45","28834.41"
"46","7307"
"14P","-17938.42"
"8329","1360284.92"
"22/27","1690100.35"
"8199P","2178038.64"
"62","11859.33"
"10/49","2184656.95"
"65","26160.81"
"21/28","1690600.35"
"20/58","2184656.95"
"10/11","235500"
"10/15","418018.57"
"75","5865.16"
"170/4","1159968.94"
"8395P","500"
"450/3","8441.45"
"54/58","15096.98"
"630","104132.15"
"65/66B","26160.81"
"753","5700.15"
"8129","2590"
"8059P","2590"
"8329P","1256202.77"
"9903","-9408.64"
"9900","133823.58"
"9901","10887.01"
"9906","-27706.41"
"9904","-9767.99"
"9905","-9767.99"
"42/48","606669.44"
"76A","50"
"8279","104132.15"
"8395","500"
"440/4","254463.99"
"8289","50"
"8169","872796.63"
"47/48","257558.31"
"91811","1433362.68"
"172/3","1159968.94"
"8179","450"
"66A","50"
"8059","2590"
"640/8","6895.09"
"490/1","8543.47"
"30/36","231357.76"
"29/58","494056.6"
"17/49","1766638.38"
"8199","3050385.27"
"430/8","2682.75"
"100","235500"
"67/77","359.35"
