
"Reference number","2025-00160028"
"Entity number","0410195380"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m05-f"
"Deposit type","Correction"
"Language","nl"
"Currency","EUR"
"Entity name","v.z.w. Aartsbisdom Mechelen-Brussel"
"Entity address street","Wollemarkt"
"Entity address number","15"
"Entity postal code","2800"
"Entity city","Mechelen"
"Entity country","België"
"General assembly date","2024-06-07"
"Liquidation flag","FALSE"
"Correction flag","TRUE"
"Legal form","Vereniging zonder winstoogmerk"
"1213","60.3"
"1212","83"
"1211","16"
"10032P","49.9"
"3","1066636.18"
"3403","1"
"3401","1"
"1011","44022"
"3431","45"
"8052P","837794.16"
"1003","79.9"
"1002","99.2"
"1001","28.3"
"10031P","22.2"
"10231P","1768193.02"
"2111","46"
"1022","3085305.99"
"1021","2409415.50"
"2103","14.5"
"2102","14"
"1013","125508"
"3433","56.7"
"2101","7"
"1012","81486"
"3432","89"
"10232P","2645523.44"
"2113","59"
"2112","92"
"1023","5494721.49"
"609","11362.26"
"2133","0.7"
"2132","1"
"617","2227006.06"
"170/4","9360151.21"
"1053","88.2"
"1052","106"
"1051","33"
"620","4547301.45"
"621","1154182.55"
"622","225546.17"
"623","86142.93"
"8912","2100041.06"
"8913","7260110.15"
"6511","214540.15"
"6510","10217.66"
"630","452718.15"
"65/66B","628411.48"
"10011","15.3"
"10012","13"
"640","237492.16"
"10022","78.9"
"10021","20.3"
"664/7","35734.29"
"650","786214.14"
"651","-204322.49"
"10231","2293179.73"
"10232","3201541.76"
"440/4","1168243.21"
"1023P","4413716.46"
"66A","35734.29"
"91611","13862053.21"
"640/8","1813951.72"
"439","2400000"
"10211","1558496.13"
"10212","850919.37"
"3053","57.7"
"3052","89"
"3051","46"
"10222","2350622.39"
"10221","734683.60"
"91631","12400000"
"8522","68225"
"91621","100000"
"492/3","249115.92"
"600/8","441743.69"
"241","695803.48"
"12132","26"
"12131","4"
"75/76B","69017.12"
"12133","16"
"8321","994336.17"
"8322","1460797.35"
"8323","1165149.12"
"12112","42"
"12111","11"
"12113","34.3"
"12121","1"
"282","91333.79"
"22/27","39825244.80"
"12123","10"
"12122","15"
"10/49","74602003.56"
"20/58","74602003.56"
"291","733502.31"
"10/15","21059617.65"
"8122","882441.04"
"631/4","5822.83"
"9461","776193.11"
"54/58","786040.45"
"8392","68225"
"8166","8957358.10"
"8163","14632.38"
"9252","91333.79"
"8161","1945659"
"8162","153867.32"
"9262","91333.79"
"490/1","74183.10"
"22/91","12190638.81"
"1303","1"
"1301","1"
"8192","1460797.35"
"8193","1860952.60"
"8191","24753369.29"
"8196","15370408.20"
"9291","17585467.44"
"1323","14"
"1322","14"
"1321","6"
"40/41","18915340.81"
"1341","26"
"454/9","597029.99"
"8196P","6413050.10"
"9073","199141.09"
"9077","580387.52"
"1103","80.1"
"1102","93"
"1101","32"
"1343","73.2"
"1342","92"
"9087","79.9"
"9088","125508"
"9086","139"
"8392P","68225"
"1113","7.4"
"1112","12"
"1111","1"
"1132","1"
"9098","36880"
"9096","47"
"9097","37"
"1133","0.7"
"10132P","75017"
"3101","1"
"731","9586519.97"
"10131P","37408"
"3112","84"
"3111","45"
"3103","3.6"
"3102","5"
"450/3","199141.09"
"750","4333.65"
"3113","54.1"
"10132","84980"
"8802","2100041.06"
"10131","40528"
"8803","7260110.15"
"8801","512494.34"
"1013P","112425"
"9903","-1369873.20"
"9901","-810478.84"
"9906","-21758753.62"
"9904","-1369873.20"
"9905","-1369873.20"
"42/48","43933118.78"
"2053","74.2"
"2052","107"
"2051","53"
"641/8","1576459.56"
"10112","19154"
"10111","24868"
"8842","2100041.06"
"8843","7260110.15"
"8841","512494.34"
"652/9","46519.83"
"10121","15660"
"10122","65826"
"8192P","1306930.03"
"50/53","13109722.12"
"70/76A","15198642.02"
"30/36","1066636.18"
"29/58","34685424.97"
"8191P","22807710.29"
"17/49","53542385.91"
"8193P","1846320.22"
"12031","7"
"12033","10.8"
"12032","10"
"8322P","1306930.03"
"10","30334215.82"
"12","91333.79"
"14","-21758753.62"
"15","12392821.66"
"17","9360151.21"
"9505","5848.02"
"8321P","819105.60"
"22","23759033.12"
"24","695803.48"
"27","15370408.20"
"12011","9"
"28","91333.79"
"29","733502.31"
"60/66A","16009120.86"
"12013","14.5"
"12012","11"
"34","25386.18"
"35","1041250"
"8689","13109722.12"
"12022","2"
"12021","1"
"12023","2.6"
"8323P","1150516.74"
"40","1164010.29"
"41","17751330.52"
"42","512494.34"
"43","2400000"
"44","1168243.21"
"45","796171.08"
"8452","91333.79"
"48","39056210.15"
"14P","-20388880.42"
"9311","17585467.44"
"60","453105.95"
"61","7234614.82"
"62","6013173.10"
"65","628411.48"
"66","35734.29"
"21/28","39916578.59"
"10031","24.7"
"173","9360151.21"
"70","3521152.75"
"10032","55.2"
"73","9586519.97"
"74","2090969.30"
"75","69017.12"
"8522P","68225"
"752/9","64683.47"
"1003P","72.1"
"9111","568.11"
"8022","44646.88"
"9112","6390.94"
"9351","37791209.84"
"282/3","91333.79"
"8273","14632.38"
"8271","175230.57"
"8272","153867.32"
"8122P","837794.16"
"9371","37791209.84"
"9146","910779.90"
"9147","866876.42"
"9145","102112.59"
"8052","882441.04"
"8072","44646.88"
"1203","27.9"
"1202","23"
"1201","17"
"8452P","91333.79"
