
"Reference number","2025-00408431"
"Entity number","0553937009"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Claire Decoene"
"Entity address street","Nieuwstraat"
"Entity address number","17"
"Entity postal code","8660"
"Entity city","De Panne"
"Entity country","België"
"General assembly date","2025-06-28"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","20921.81"
"13","115708.11"
"14","18815.09"
"24","1013.54"
"29","28000"
"75/76B","1002.77"
"133","115708.11"
"694/7","9034.01"
"40","8936.73"
"41","11985.08"
"44","4249.84"
"45","0"
"791/2","9034.01"
"8329","7183.59"
"22/27","1013.54"
"8199P","8197.13"
"10/49","138773.04"
"65","0.09"
"21/28","1013.54"
"20/58","138773.04"
"291","28000"
"10/15","134523.2"
"75","1002.77"
"450/3","0"
"54/58","88299.03"
"630","567.97"
"65/66B","0.09"
"8329P","6615.62"
"9903","24369.41"
"9900","24755.24"
"9901","23366.73"
"9906","18815.09"
"9904","18815.09"
"9905","18815.09"
"42/48","4249.84"
"8279","567.97"
"440/4","4249.84"
"8722","0"
"47/48","0"
"640/8","820.54"
"490/1","538.66"
"29/58","137759.5"
"17/49","4249.84"
"8199","8197.13"
"694","9034.01"
"67/77","5554.32"
