
"Reference number","2026-00031145"
"Entity number","0458073986"
"Accounting period start date","2024-07-01"
"Accounting period end date","2025-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","VANDESTRAETE ENTREPRISE SRL"
"Entity address street","Chemin Boulouffe"
"Entity address number","1"
"Entity postal code","7181"
"Entity city","Feluy"
"Entity country","Belgique"
"General assembly date","2025-11-11"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","703826.71"
"454/9","4788.83"
"635/8","-29080.68"
"111","945688.75"
"164/5","719512.19"
"14","-284446.70"
"15","12292.90"
"16","719512.19"
"17","4599461.02"
"1103","1"
"1101","1"
"22","4418193.29"
"25","1324242.42"
"12011","1"
"28","3224.70"
"75/76B","0.50"
"12013","1"
"1011","1687"
"1003","1"
"1001","1"
"40","703826.71"
"42","178713.21"
"44","424536.69"
"45","12977"
"14P","-293569.22"
"1013","1687"
"8329","4435201.24"
"22/27","5742435.71"
"8199P","8566591.79"
"10/49","6608735.06"
"62","39080.61"
"65","209086.41"
"21/28","5745660.41"
"20/58","6608735.06"
"175","1820281.47"
"10/11","945688.75"
"10/15","673534.95"
"75","0.50"
"170/4","2779179.55"
"1003P","1.1"
"1053","1"
"1051","1"
"8395P","3224.70"
"450/3","8188.17"
"54/58","136984.59"
"630","187118.33"
"65/66B","209086.41"
"160/5","719512.19"
"8329P","4248082.91"
"1013P","1896"
"9903","9122.52"
"9900","441666.16"
"9901","218208.43"
"9906","-284446.70"
"9904","9122.52"
"9905","9122.52"
"42/48","616226.90"
"8279","187118.33"
"8395","3224.70"
"440/4","424536.69"
"8169","1611045.16"
"1023P","45634.29"
"172/3","901907.54"
"91611","4413955.95"
"640/8","26339.47"
"490/1","22263.35"
"29/58","863074.65"
"17/49","5215687.92"
"8199","10177636.95"
"174/0","1877272.01"
"91621","5770576"
"1203","1"
"1323","1"
"1201","1"
"1321","1"
