
"Reference number","2023-00047118"
"Entity number","0406674478"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m05-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","VLAAMSE JEUGDHERBERGEN"
"Entity address street","Beatrijslaan"
"Entity address number","72"
"Entity postal code","2050"
"Entity city","Antwerpen-2050"
"Entity country","België"
"General assembly date","2023-03-22"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Vereniging zonder winstoogmerk"
"10032P","52.3"
"3","18467.57"
"1011","104723"
"1003","99.8"
"1002","61.5"
"1001","61.4"
"10031P","33.4"
"10231P","1339914.90"
"1022","1433592.69"
"1021","2926399.54"
"1013","155736"
"1012","51013"
"10232P","1663448.34"
"1023","4359992.23"
"609","-6607.71"
"617","30025.11"
"170/4","482854.71"
"620","3019781.27"
"621","995907.57"
"622","80966.69"
"623","263336.70"
"8912","357433.97"
"8913","125420.74"
"630","1037782.22"
"65/66B","14233.75"
"10011","31.5"
"10012","29.9"
"640","21788.23"
"10022","46.3"
"10021","15.2"
"7620","165000"
"650","10488.06"
"10231","1897569.52"
"10232","2462422.71"
"440/4","642200.66"
"1023P","3003363.24"
"640/8","24903.93"
"10211","1477527.79"
"10212","1448871.75"
"10222","1013550.96"
"10221","420041.73"
"285/8","10305.06"
"492/3","82640.19"
"600/8","1294148.23"
"231","429781.88"
"635/9","143633.29"
"8303","57277.44"
"8302","693350.56"
"241","96074.80"
"75/76B","15523.83"
"8305","67950.50"
"8321","8446971.91"
"8322","852721.61"
"8325","2831932.70"
"8323","120279.44"
"261","1197467.39"
"22/27","4752224"
"10/49","9674060.81"
"20/58","9674060.81"
"10/15","4903137.80"
"631/4","4625.40"
"285/8P","10305.06"
"54/58","4199395.56"
"1501","0.2"
"1511","615"
"8163","85427.51"
"8162","149374.60"
"1521","30025.11"
"8175","67950.50"
"8172","693350.56"
"8173","78269.63"
"490/1","151572.12"
"22/91","3028899.93"
"8192","1282503.49"
"8193","216354.24"
"8191","11310871.84"
"8195","4029400.09"
"40/41","542096.50"
"454/9","504718.16"
"8195P","4097350.59"
"9087","99.8"
"9088","155736"
"9098","757"
"9097","0.2"
"670/3","52366.64"
"10132P","53918"
"730","37421.96"
"10131P","39119"
"10132","82690"
"8802","357433.97"
"10131","73046"
"8803","125420.74"
"8801","67701.88"
"1013P","93037"
"9903","114301.39"
"9901","113011.31"
"9906","-1214252.01"
"9904","61934.75"
"9905","61934.75"
"42/48","2524012.17"
"76A","165000"
"641/8","3115.70"
"10112","47729"
"10111","56994"
"8842","357433.97"
"8843","125420.74"
"8841","67701.88"
"652/9","3745.69"
"10121","16052"
"10122","34961"
"8192P","1826479.45"
"70/76A","10899153.98"
"30/36","18467.57"
"29/58","4911531.75"
"8191P","11310871.84"
"30/31","14824.08"
"17/49","3089507.07"
"8193P","209196.36"
"8322P","1371232.61"
"164/5","100000"
"10","4393594.40"
"12","34705.09"
"14","-1214252.01"
"15","1689090.32"
"16","1681415.94"
"17","482854.71"
"8321P","8020391.88"
"22","3028899.93"
"23","429781.88"
"24","96074.80"
"26","1197467.39"
"28","10305.06"
"60/66A","10786142.67"
"34","3643.49"
"8323P","141749.71"
"40","417181.87"
"41","124914.63"
"42","67701.88"
"8211","165000"
"44","642200.66"
"45","504718.16"
"46","1309391.47"
"14P","-1276186.76"
"160","650000"
"162","931415.94"
"60","1287540.52"
"61","3927665.08"
"62","4359992.23"
"8325P","2499327.74"
"65","14233.75"
"21/28","4762529.06"
"10031","41.7"
"173","482854.71"
"70","9651707.13"
"10032","58.1"
"73","979416.21"
"74","103030.64"
"75","15523.83"
"76","165000"
"752/9","15523.83"
"1003P","85.7"
"8251","165000"
"160/5","1681415.94"
"9111","1721.33"
"9115","185046"
"9116","41412.71"
"9110","6346.73"
"8275","400555.46"
"8273","35807.17"
"8271","426580.03"
"8272","174839.56"
"9135","52366.64"
"9134","52366.64"
"284/8","10305.06"
"67/77","52366.64"
