
"Reference number","2022-20397912"
"Entity number","0544875625"
"Accounting period start date","2021-01-01"
"Accounting period end date","2021-12-31"
"Model code","m07-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","CARMEN IMMO"
"Entity address street","RUE GUY DE BRES"
"Entity address number","77"
"Entity postal code","7000"
"Entity city","Mons"
"Entity country","Belgique"
"General assembly date","2022-06-16"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société anonyme"
"40/41","14152.82"
"10","62000"
"13","213.87"
"14","-22259.1"
"17","495614.13"
"22","517428.48"
"26","74765.14"
"130","213.87"
"130/1","213.87"
"41","14152.82"
"42","37412.38"
"44","3532.94"
"14P","-22356.82"
"8329","177791.62"
"22/27","592193.62"
"8199P","715893.54"
"10/49","611043.71"
"65","9125.54"
"21/28","592193.62"
"20/58","611043.71"
"10/11","62000"
"10/15","39954.77"
"170/4","495614.13"
"54/58","1306.69"
"630","30777.03"
"65/66B","9125.54"
"8329P","147014.59"
"9903","97.72"
"9900","44786.87"
"9901","9223.26"
"9906","-22259.1"
"9904","97.72"
"9905","97.72"
"42/48","75474.81"
"8279","30777.03"
"440/4","3532.94"
"8169","54091.7"
"47/48","34529.49"
"172/3","495614.13"
"640/8","4786.58"
"490/1","3390.58"
"29/58","18850.09"
"17/49","571088.94"
"8199","769985.24"
"100","62000"
