
"Reference number","2022-20019678"
"Entity number","0441934869"
"Accounting period start date","2020-10-01"
"Accounting period end date","2021-09-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","Hotel Acces"
"Entity address street","Van Iseghemlaan"
"Entity address number","21-25"
"Entity postal code","8400"
"Entity city","Oostende"
"Entity country","België"
"General assembly date","2021-12-20"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","991996.08"
"111","80565.4"
"13","356308.23"
"14","-35116.7"
"17","3570467.86"
"22","3317305.57"
"23","39267.37"
"75/76B","0.68"
"133","348251.69"
"130/1","8056.54"
"8129P","500000"
"41","991996.08"
"42","295102.33"
"44","22264.58"
"45","506.14"
"46","126000"
"8329","1703753.52"
"22/27","3356572.94"
"8199P","5060326.46"
"10/49","4427759.62"
"65","85021.57"
"21/28","3356572.94"
"20/58","4427759.62"
"10/11","80565.4"
"10/15","401756.93"
"75","0.68"
"170/4","3570467.86"
"450/3","506.14"
"54/58","37190.6"
"630","247954.53"
"65/66B","110772.25"
"8129","500000"
"8059P","500000"
"8329P","1455798.99"
"9903","-35116.7"
"9900","324550.4"
"9901","75654.87"
"9906","-35116.7"
"9904","-35116.7"
"9905","-35116.7"
"42/48","455534.83"
"8279","247954.53"
"440/4","22264.58"
"47/48","11661.78"
"172/3","3570467.86"
"66B","25750.68"
"8059","500000"
"640/8","941"
"490/1","42000"
"29/58","1071186.68"
"17/49","4026002.69"
"8199","5060326.46"
"1311","8056.54"
