
"Reference number","2023-00263219"
"Entity number","0547729702"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","OTEAS"
"Entity address street","HOGEWEG"
"Entity address number","10"
"Entity postal code","2221"
"Entity city","Booischot"
"Entity country","België"
"General assembly date","2023-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap met beperkte aansprakelijkheid"
"40/41","3533.29"
"111","18600"
"13","38815.58"
"14","-36764.45"
"22","22039.37"
"23","10943.01"
"24","3830.79"
"75/76B","6.96"
"133","36955.58"
"130/1","1860"
"40","2996.93"
"41","536.36"
"44","6336.6"
"45","3588.35"
"46","34.46"
"14P","-34666.84"
"8329","208985.65"
"22/27","36813.17"
"8199P","245798.82"
"62","347.5"
"10/49","75600.26"
"65","185.06"
"21/28","36813.17"
"20/58","75600.26"
"10/11","18600"
"10/15","20651.13"
"75","6.96"
"450/3","3588.35"
"54/58","34958.61"
"630","18374.25"
"65/66B","185.06"
"8329P","190611.4"
"9903","-1381.98"
"9900","17915.87"
"9901","-1203.88"
"9906","-36764.45"
"9904","-2097.61"
"9905","-2097.61"
"42/48","54949.13"
"8279","18374.25"
"440/4","6336.6"
"47/48","44989.72"
"640/8","398"
"490/1","295.19"
"29/58","38787.09"
"17/49","54949.13"
"8199","245798.82"
"1311","1860"
"67/77","715.63"
