
"Reference number","2025-00227563"
"Entity number","0552951567"
"Accounting period start date","2024-01-01"
"Accounting period end date","2024-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","HOTEL DEVELOPMENT LIDO"
"Entity address street","Drongenplein"
"Entity address number","26"
"Entity address box","D"
"Entity postal code","9031"
"Entity city","Drongen"
"Entity country","België"
"General assembly date","2025-06-30"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"40/41","232047"
"492/3","312848"
"1341","3"
"454/9","65314"
"58032","102"
"58031","2297"
"1213","4"
"1211","4"
"5811","4"
"5812","110"
"5813","2575"
"10","61500"
"13","6150"
"14","97540"
"8545","50"
"3","15747"
"1103","8.9"
"1102","4"
"1101","6"
"1343","5.1"
"1342","3"
"5821","3"
"5822","209"
"5823","9038"
"23","323103"
"24","3396"
"26","7564"
"12011","2"
"28","1140"
"8555","50"
"9087","10.2"
"130","6150"
"6920","3514"
"12013","4.1"
"12012","3"
"5831","2"
"5832","49"
"5833","1276"
"12022","1"
"1011","10890"
"694/7","135000"
"1003","10.2"
"1002","4.3"
"1001","6.8"
"5841","1"
"5842","410"
"12023","0.8"
"130/1","6150"
"5843","1672"
"8129P","2557"
"40","39645"
"41","192402"
"44","126944"
"45","118296"
"46","2886"
"1022","199498"
"1021","311547"
"14P","-80381"
"1013","16133"
"1012","5243"
"8329","803275"
"12111","2"
"12113","2"
"12121","2"
"22/27","334063"
"1023","511045"
"12123","2"
"8199P","1093373"
"10/49","885770"
"62","511045"
"65","1816"
"66","2832"
"21/28","335203"
"20/58","885770"
"70","1829628"
"10/11","61500"
"10/15","165190"
"76","282106"
"1003P","10.7"
"1053","8.9"
"1052","4"
"1051","6"
"8395P","1190"
"450/3","52982"
"54/58","298107"
"630","55257"
"65/66B","1816"
"8129","3683"
"8059P","3683"
"691/2","3514"
"8329P","749144"
"1013P","17065"
"9903","333317"
"9900","976833"
"9901","335133"
"9906","236054"
"9904","316435"
"9905","316435"
"60/61","1254748"
"42/48","407732"
"76A","282106"
"8279","54131"
"2053","377.8"
"2052","1"
"8395","1190"
"2051","377"
"440/4","126944"
"8169","43965"
"47/48","159606"
"1023P","527887"
"66A","2832"
"8059","3683"
"640/8","72566"
"490/1","4666"
"3053","377.7"
"3052","2"
"3051","376"
"30/36","15747"
"29/58","550567"
"8079","1126"
"17/49","720580"
"8199","1137338"
"58132","64"
"58131","2511"
"694","135000"
"100","61500"
"1203","4.9"
"1202","4"
"1323","3.8"
"1201","2"
"1322","1"
"1321","3"
"67/77","16882"
"5801","6"
"5802","82"
"5803","2399"
