
"Reference number","2023-00261665"
"Entity number","0432721552"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","LA SOURCE"
"Entity address street","Avenue Général Gracia"
"Entity address number","11"
"Entity postal code","5170"
"Entity city","Profondeville"
"Entity country","Belgique"
"General assembly date","2023-06-27"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","4300"
"111","18592"
"12","430000"
"13","357"
"14","-40653"
"17","359228"
"22","472836"
"23","416824"
"24","52759"
"28","99"
"75/76B","734"
"130/1","357"
"41","4300"
"42","17685"
"44","5295"
"46","20"
"14P","-17438"
"8329","32645"
"22/27","942419"
"8199P","380012"
"10/49","957610"
"65","7150"
"21/28","942518"
"20/58","957610"
"10/11","18592"
"10/15","408296"
"75","734"
"170/4","359228"
"8395P","99"
"8259","430000"
"54/58","2186"
"630","32645"
"65/66B","7150"
"9903","-23215"
"9900","19150"
"9901","-16799"
"9906","-40653"
"9904","-23215"
"9905","-23215"
"42/48","190086"
"8279","32645"
"8395","99"
"440/4","5295"
"8169","165052"
"47/48","167086"
"172/3","359228"
"640/8","3304"
"490/1","8606"
"29/58","15092"
"17/49","549314"
"8199","545064"
"1311","357"
"8259P","430000"
