
"Reference number","2023-00426720"
"Entity number","0421639697"
"Accounting period start date","2022-01-01"
"Accounting period end date","2022-12-31"
"Model code","m01-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","RECREATIEDOMEIN SPARRENDAL LANKLAAR"
"Entity address street","SPARRENDAL"
"Entity address number","58"
"Entity address box","A"
"Entity postal code","3650"
"Entity city","Dilsen-Stokkem"
"Entity country","België"
"General assembly date","2023-06-03"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Naamloze vennootschap"
"10","120000"
"13","84989"
"14","-14058"
"22","132370"
"23","1266"
"75/76B","165"
"130","7345"
"133","77644"
"130/1","7345"
"44","2173"
"46","110254"
"14P","-2931"
"8329","412907"
"22/27","133636"
"8199P","546543"
"10/49","356214"
"65","168"
"21/28","133636"
"20/58","356214"
"10/11","120000"
"10/15","190931"
"75","165"
"54/58","221363"
"630","10716"
"65/66B","168"
"8329P","402191"
"9903","-11127"
"9900","15653"
"9901","-11124"
"9906","-14058"
"9904","-11127"
"9905","-11127"
"42/48","165283"
"8279","10716"
"440/4","2173"
"47/48","52856"
"640/8","16061"
"490/1","1215"
"29/58","222578"
"17/49","165283"
"8199","546543"
"100","120000"
