
"Reference number","2024-00134143"
"Entity number","0480088434"
"Accounting period start date","2023-01-01"
"Accounting period end date","2023-12-31"
"Model code","m87-f"
"Deposit type","Initial"
"Language","nl"
"Currency","EUR"
"Entity name","DCV"
"Entity address street","Esenweg"
"Entity address number","197"
"Entity postal code","8600"
"Entity city","Diksmuide"
"Entity country","België"
"General assembly date","2024-06-08"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Besloten vennootschap"
"40/41","127711.11"
"111","6500.00"
"13","56536.45"
"14","-102890.22"
"17","537339.16"
"22","766707.01"
"23","9399.83"
"24","16295.53"
"75/76B","7000.07"
"133","54586.45"
"130/1","1950"
"40","22907.72"
"41","104803.39"
"42","48895.45"
"44","2011.83"
"45","478.04"
"14P","-91315.33"
"8329","192455.15"
"22/27","792402.37"
"8199P","937274.03"
"10/49","1035009.35"
"65","4294.60"
"21/28","792402.37"
"20/58","1035009.35"
"10/11","6500"
"10/15","-39853.77"
"75","7000.07"
"170/4","537339.16"
"8395P","0"
"450/3","478.04"
"54/58","114895.87"
"630","39867.24"
"65/66B","4294.6"
"8329P","152587.91"
"9903","-11405.53"
"9900","29717.11"
"9901","-14111.00"
"9906","-102890.22"
"9904","-11574.89"
"9905","-11574.89"
"42/48","537523.96"
"8279","39867.24"
"8395","0"
"440/4","2011.83"
"8169","47583.49"
"47/48","486138.64"
"172/3","537339.16"
"640/8","3960.87"
"29/58","242606.98"
"17/49","1074863.12"
"8199","984857.52"
"1311","1950.00"
"67/77","169.36"
