
"Reference number","2024-00025174"
"Entity number","0452443830"
"Accounting period start date","2022-07-01"
"Accounting period end date","2023-06-30"
"Model code","m87-f"
"Deposit type","Initial"
"Language","fr"
"Currency","EUR"
"Entity name","FINARDENNE"
"Entity address street","RUE DE LA CULEE"
"Entity address number","18"
"Entity postal code","6929"
"Entity city","Daverdisse"
"Entity country","Belgique"
"General assembly date","2024-01-25"
"Liquidation flag","FALSE"
"Correction flag","FALSE"
"Legal form","Société à responsabilité limitée"
"40/41","43186.36"
"492/3","52988.76"
"454/9","572.75"
"110","13634.14"
"13","354761.29"
"14","-224759.18"
"16","22068.16"
"17","1922092.95"
"21","26003.38"
"22","2955860.76"
"23","0.01"
"24","2515.02"
"26","101192.19"
"28","661.14"
"75/76B","6365.61"
"132","66204.47"
"133","288556.82"
"8129P","183415.2"
"40","42874.36"
"41","312"
"42","285146.33"
"44","56461.58"
"45","2136.01"
"14P","-116791.79"
"8329","1796886.01"
"22/27","3059567.98"
"168","22068.16"
"8199P","4787212.53"
"10/49","3179673.77"
"65","51282.52"
"21/28","3086232.5"
"20/58","3179673.77"
"10/11","13634.14"
"10/15","143636.25"
"75","6365.61"
"170/4","1922092.95"
"8395P","661.14"
"450/3","1563.26"
"54/58","43995.9"
"630","315575.69"
"65/66B","51282.52"
"8129","235421.97"
"8059P","261425.35"
"8329P","1533317.09"
"9903","-114298.66"
"9900","262965.23"
"9901","-69381.75"
"9906","-224759.18"
"9904","-113627.45"
"9905","-107967.39"
"42/48","1038887.65"
"8279","263568.92"
"8395","661.14"
"440/4","56461.58"
"8169","69241.46"
"47/48","695143.73"
"780","1886.69"
"789","5660.06"
"172/3","1922092.95"
"8059","261425.35"
"640/8","16771.29"
"490/1","6259.01"
"29/58","93441.27"
"8079","52006.77"
"17/49","3013969.36"
"8199","4856453.99"
"67/77","1215.48"
